movie_id,movie_name,year,genre,description,director,director_id,star,star_id
tt26509727,Al Hayba - the movie,2022,action,"After 17 years, the murderer of Jabal's father, is spotted alive in Bulgaria. Jabal Sheikh Al-Jabal heads a fierce hunt with some of his men passing by Istanbul and Bulgaria. With the aim ...                See full summary »",Samer Al Barkawi,/name/nm4683700/,"Rafik Ali Ahmad, 
Joseph Akiki, 
Mohamad Akil, 
Abdul Rahman Al-Kadri","/name/nm0014105/,/name/nm11520672/,/name/nm1736406/,/name/nm13159262/"
tt6595896,Pokémon the Movie: I Choose You!,2017,action,Ash Ketchum from Pallet Town is 10 years old today. This means he is now old enough to become a Pokémon Trainer. Ash dreams big about the adventures he will experience after receiving his first Pokémon from Professor Oak.,Kunihiko Yuyama,/name/nm0951197/,"Unshô Ishizuka, 
Rica Matsumoto, 
Sarah Natochenny, 
Megumi Hayashibara","/name/nm0411167/,/name/nm0559551/,/name/nm2516299/,/name/nm0370677/"
tt0444781,Deewane Huye Paagal,2005,action,"A man embarks on journey to find his love in Dubai, only to learn she has different suitors and admirers.",Vikram Bhatt,/name/nm0080333/,"Shahid Kapoor, 
Akshay Kumar, 
Suniel Shetty, 
Rimi Sen","/name/nm1372788/,/name/nm0474774/,/name/nm0792911/,/name/nm1267008/"
tt14941222,Hostage: Missing Celebrity,2021,action,"When famous actor, Hwang Jung-min, is kidnapped and it is broadcast around the world, we will see how far his captors are willing to to for their money - and their message.",Pil Gam-Sung,/name/nm3682407/,"Hwang Jung-min, 
Lee Ho-jung, 
Jae-Bum Kim, 
Ryu Kyung-Soo","/name/nm1058565/,/name/nm8525043/,/name/nm9665582/,/name/nm5553036/"
tt0202152,Zatoichi,1989,action,"Older, wiser but still a wandering loner, the blind, peace-loving masseur Ichi seeks a peaceful life in a rural village. When he's caught in the middle of a power struggle between two rival...                See full summary »",Shintarô Katsu,/name/nm0441526/,"Shintarô Katsu, 
Kanako Higuchi, 
Takanori Jinnai, 
Ryûtarô Gan","/name/nm0441526/,/name/nm0383679/,/name/nm0423143/,/name/nm0304071/"
tt2104837,A Common Man,2013,action,"A terrorist plants several bombs throughout the city of Colombo, Sri Lanka and threatens to detonate them unless prisoners are released.",Chandran Rutnam,/name/nm0752110/,"Ben Kingsley, 
Ben Cross, 
Patrick Rutnam, 
Frederick-James Koch","/name/nm0001426/,/name/nm0002027/,/name/nm2651823/,/name/nm1594347/"
tt1843120,The Unjust,2010,action,"When the most probable serial killer suspect dies and the case looks like it's reached a dead end, police brass decide to create a killer - and anyone will do.",Seung-wan Ryu,/name/nm0753423/,"Hwang Jung-min, 
Seung-beom Ryu, 
Hae-Jin Yoo, 
Ho-jin Chun","/name/nm1058565/,/name/nm0753486/,/name/nm1041999/,/name/nm1141657/"
tt9707580,Break Even,2020,action,Four adventurous friends find 50M in cash at a remote island only to discover it was left by the DEA for the Cartel in a rogue deal.,Shane Stanley,/name/nm0822597/,"Steve Guttenberg, 
Joseph D. Reitman, 
Tasya Teles, 
James Callis","/name/nm0000430/,/name/nm0718647/,/name/nm5294636/,/name/nm0130536/"
tt0100777,A Moment of Romance,1990,action,"During a bank heist, the getaway driver Wah took a young woman Jo Jo hostage. After preventing her from getting killed by his accomplices, they began a forbidden relationship causing mayhem and chaos for their friends and family.",Benny Chan,/name/nm0150802/,"Andy Lau, 
Chien-Lien Wu, 
Man-Tat Ng, 
Kwong-Leung Wong","/name/nm0490489/,/name/nm0943072/,/name/nm0628806/,/name/nm0939209/"
tt5195832,Streets of Vengeance,2016,action,"Former adult film star, Mila, is attacked by a misogynistic cult known as The Sword. She turns vigilante and puts a group of bad-ass girls together and seeks revenge.","Paul Ragsdale, 
Angelica De Alba",/name/nm3513725/,"Delawna McKinney, 
Anthony Iava To'omata, 
Paige Le Ney, 
Daniel James Moody","/name/nm5434630/,/name/nm5900398/,/name/nm5433714/,/name/nm7725382/,/name/nm6449211/"
tt2275946,Redirected,2014,action,Three friends try to make money and invite another friend in on a plot.,Emilis Velyvis,/name/nm2543774/,"Vinnie Jones, 
Scot Williams, 
Gil Darnell, 
Oliver Jackson","/name/nm0005068/,/name/nm0931656/,/name/nm1534895/,/name/nm1173749/"
tt0119794,Nirvana,1997,action,"The main character Solo in Nirvana, a computer game developed by Jimi for release in 3 days, has gained self-awareness after a virus attack. Solo wants to be deleted. Jimi wants to find his ex.",Gabriele Salvatores,/name/nm0759368/,"Christopher Lambert, 
Diego Abatantuono, 
Sergio Rubini, 
Stefania Rocca","/name/nm0000483/,/name/nm0007746/,/name/nm0748207/,/name/nm0733625/"
tt0050188,Mother India,1957,action,"In this melodrama, a poverty-stricken woman raises her sons through many trials and tribulations. But no matter the struggles, she always sticks to her own moral code.",Mehboob Khan,/name/nm0006371/,"Nargis, 
Sunil Dutt, 
Rajendra Kumar Tuli, 
Raaj Kumar","/name/nm0004291/,/name/nm0004570/,/name/nm0006348/,/name/nm0474855/"
tt0783598,Until Death,2007,action,"Stowe is a dirty cop who is hooked on heroin, and everyone dislikes him. Because of an accident he is put into a coma, and comes out of it a better person. He wakes up wanting to put things right.",Simon Fellows,/name/nm1415540/,"Jean-Claude Van Damme, 
Stephen Rea, 
Selina Giles, 
Mark Dymond","/name/nm0000241/,/name/nm0001653/,/name/nm0318498/,/name/nm0245925/"
tt0090904,Dangerously Close,1986,action,"A rebel without a cause at an elite uptight High School discovers some of his classmates have formed an even more elite clique hell-bent on ridding the school of what they deem to be its undesirables because of ethnicity, politics, etc.",Albert Pyun,/name/nm0089502/,"John Stockwell, 
J. Eddie Peck, 
Carey Lowell, 
Bradford Bancroft","/name/nm0007082/,/name/nm0669669/,/name/nm0000508/,/name/nm0051620/"
tt11882032,Pact of Vengeance,2022,action,"\"Zian, a retired special forces commander (played by Leo Fong), now runs an auto body shop in the tough inner city. The inner city is now being taken over by \"\"the Black Roses\"\" a ruthless ...                See full summary »\"",Len Kabasinski,/name/nm1363725/,"Len Kabasinski, 
Jon Mikl Thor, 
Leo Fong, 
Meghan Deanna Smith","/name/nm1363725/,/name/nm0861155/,/name/nm0284585/,/name/nm7216086/"
tt1811315,FDR: American Badass!,2012,action,"An outrageous, over-the-top spoof, FDR: American Badass is the untold true story of our country's greatest monster-hunting president!",Garrett Brawith,/name/nm1085012/,"Barry Bostwick, 
Lin Shaye, 
Bruce McGill, 
Ray Wise","/name/nm0000960/,/name/nm0005417/,/name/nm0569226/,/name/nm0936403/"
tt0220644,The Mission,1999,action,"Triad boss Lung, who has just escaped being killed in an assassination, hires five killers for his protection. Their grown solidarity is under compulsion when Lung gives a special order.",Johnnie To,/name/nm0864775/,"Anthony Chau-Sang Wong, 
Francis Ng, 
Jackie Chung-yin Lui, 
Roy Cheung","/name/nm0938893/,/name/nm0628757/,/name/nm0525308/,/name/nm0156558/"
tt1891884,Once Upon a Time in Mumbaai Dobara,2013,action,"After killing his mentor, a gangster comes into power to rule over Mumbai. In the process he falls for an aspiring actress, nevertheless he finds that his protege has fallen for her too which leads to enmity between them.",Milan Luthria,/name/nm0527453/,"Akshay Kumar, 
Imran Khan, 
Sonakshi Sinha, 
Sonali Bendre","/name/nm0474774/,/name/nm1405359/,/name/nm3848064/,/name/nm0007114/"
tt2387413,Captain Battle: Legacy War,2013,action,"SAM BATTLE is injured during his tour of duty in the Gulf War. He loses an eye and is near death. His good friend, BRANDON STORM, who is a scientist, injects him with a secret serum that he...                See full summary »",David Palmieri,/name/nm0658571/,"Cuyle Carvin, 
Andrew J McGuinness, 
Marlene Mc'Cohen, 
Jenny Allford","/name/nm2255441/,/name/nm3917690/,/name/nm2556054/,/name/nm3025407/"
tt0101509,Breathing Fire,1991,action,"Michael, a Vietnam vet with two kids, pulls off a bank heist with his gang, which includes the bank's manager. To ensure the loyalty of everyone involved, Mike makes a special set of keys, ...                See full summary »","Lou Kennedy, 
Brandon Pender, 
Brandon De-Wilde",/name/nm0448187/,"Ke Huy Quan, 
Eddie Saavedra, 
Ed Neil, 
Jerry Trimble","/name/nm0671660/,/name/nm0212386/,/name/nm0702841/,/name/nm0754418/,/name/nm0641898/,/name/nm0872864/"
tt3564200,Tooken,2015,action,Tooken - The spoof on the popular Taken franchise.,John Asher,/name/nm0038875/,"Lee Tergesen, 
Reno Wilson, 
Lauren Stamile, 
Joyce Bulifant","/name/nm0855564/,/name/nm0934008/,/name/nm0821836/,/name/nm0119922/"
tt0098967,Boiling Point,1990,action,Two disquieted junior baseball players seek revenge on the local yakuza for attacking their coach.,Takeshi Kitano,/name/nm0001429/,"Takeshi Kitano, 
Yûrei Yanagi, 
Yuriko Ishida, 
Taka Guadalcanal","/name/nm0001429/,/name/nm0648764/,/name/nm0410942/,/name/nm0407276/"
tt0349889,Unstoppable,2004,action,"Dean has PTSD after a wet-job gone bad in Bosnia. Waiting for his police girlfriend at a diner, some bad guys inject him with a hallucinogen. It sends him back to traumatic experiences in Bosnia and he reacts violently.",David Carson,/name/nm0141222/,"Wesley Snipes, 
Jacqueline Obradors, 
Stuart Wilson, 
Kim Coates","/name/nm0000648/,/name/nm0005283/,/name/nm0934179/,/name/nm0167649/"
tt4287348,Isolation,2015,action,A couple vacationing on a remote island in the Bahamas find themselves hunted by modern-day pirates seeking their identities and their lives.,Shane Dax Taylor,/name/nm1360971/,"Dominic Purcell, 
Luke Mably, 
Marie Avgeropoulos, 
Claudia Church","/name/nm0700712/,/name/nm0531101/,/name/nm2955595/,/name/nm0161357/"
tt9115574,Om - The Battle Within,2022,action,"After losing his memory while fighting enemies, Om has to battle terrorists and amnesia in order to restore his father's honour after his old man was arrested for betraying his country.",Kapil Verma,/name/nm2393121/,"Vicky Arora, 
Amit Ghosh, 
Armen Greyg, 
Abudhar Al Hassan","/name/nm8798940/,/name/nm12328034/,/name/nm4838493/,/name/nm6253816/"
tt1016290,Crows Zero,2007,action,"A transfer student attempts to take over the most violent high school in the country, whose students form factions and battle each other for power.",Takashi Miike,/name/nm0586281/,"Shun Oguri, 
Kyôsuke Yabe, 
Meisa Kuroki, 
Kenta Kiritani","/name/nm1040419/,/name/nm1092477/,/name/nm1800338/,/name/nm1118632/"
tt3699372,Let Me Make You a Martyr,2016,action,"A cerebral revenge film about two adopted siblings who fall in love, and hatch a plan to kill their abusive father.","Corey Asraf, 
John Swab",/name/nm6461536/,"Marilyn Manson, 
Mark Boone Junior, 
Sam Quartin, 
Niko Nicotera","/name/nm6461537/,/name/nm0001504/,/name/nm0095478/,/name/nm4545984/,/name/nm1294002/"
tt0049279,The Great Locomotive Chase,1956,action,During the Civil War Union spy Andrews and his men volunteer to steal a Confederate train and drive it to Union territory while destroying the Confederate railway system along the way.,Francis D. Lyon,/name/nm0528927/,"Fess Parker, 
Jeffrey Hunter, 
Jeff York, 
John Lupton","/name/nm0662240/,/name/nm0001374/,/name/nm0948714/,/name/nm0527017/"
tt7656770,Babes with Blades,2018,action,"Set on the planet Draiga, this steampunk action film features world-class female martial artists and follows Azura as she tries save her dying race.",Cecily Fay,/name/nm1523097/,"Cecily Fay, 
Joelle Simpson, 
Cheryl Burniston, 
Lauren Okadigbo","/name/nm1523097/,/name/nm1277479/,/name/nm4300959/,/name/nm7413014/"
tt3595926,Bond of Justice: Kizuna,2023,action,"A rookie detective's friend is brutally murdered by the Japanese mafia, she must revenge for her and bring justice to the world, as an assassin.",Ryuji Yamakita,/name/nm4102306/,"Cortney Palm, 
Shin'ichi Chiba, 
Jennifer Field, 
Chloe Farnworth","/name/nm2186682/,/name/nm0002002/,/name/nm3016499/,/name/nm3776906/"
tt2690160,Poseidon Rex,2013,action,"A small, secluded island off the coast of Belize suddenly finds itself terrorized by a deadly predator from the planet's distant past when deep sea divers accidentally awaken an ancient evil.",Mark L. Lester,/name/nm0504495/,"Brian Krause, 
Anne McDaniels, 
Steven Helmkamp, 
Candice Nunes","/name/nm0470182/,/name/nm1938310/,/name/nm4063710/,/name/nm3834472/"
tt0828158,The Take,2007,action,"After he's shot during a heist in East L.A., an armored truck driver wrestles with rehabilitation and tracking down the man who committed the crime.",Brad Furman,/name/nm1026778/,"John Leguizamo, 
Tyrese Gibson, 
Rosie Perez, 
Bobby Cannavale","/name/nm0000491/,/name/nm0879085/,/name/nm0001609/,/name/nm0134072/"
tt5379294,The Killer,2017,action,"A Brazilian western about Cabeleira, a feared killer living in the countryside of Pernambuco State in the 40's.",Marcelo Galvão,/name/nm2337991/,"Maria de Medeiros, 
Diogo Morgado, 
Kyle McCarley, 
Cindy Robinson","/name/nm0210218/,/name/nm0604430/,/name/nm2550198/,/name/nm0732480/"
tt1343703,Fortress of War,2010,action,"A war drama set during the Nazi invasion of the Soviet Union in June 1941, in which Soviet troops held on to a border stronghold for nine days.",Aleksandr Kott,/name/nm0467811/,"Aleksey Kopashov, 
Andrey Merzlikin, 
Pavel Derevyanko, 
Aleksandr Korshunov","/name/nm4140966/,/name/nm1459463/,/name/nm1125711/,/name/nm0466697/"
tt4181232,Snakehead,2021,action,A Chinese immigrant get caught up in an international crime ring of human smuggling while attempting to make a better life for her family.,Evan Jackson Leong,/name/nm1456609/,"Sung Kang, 
Devon Diep, 
Celia Au, 
Shuya Chang","/name/nm0437646/,/name/nm3637454/,/name/nm2541767/,/name/nm3822586/"
tt5189828,Mohawk,2017,action,"Late in the War of 1812, a young Mohawk woman and her two lovers battle a squad of American soldiers hell-bent on revenge.",Ted Geoghegan,/name/nm0313295/,"Kaniehtiio Horn, 
Ezra Buzzington, 
Eamon Farren, 
Justin Rain","/name/nm1503416/,/name/nm0125653/,/name/nm1181180/,/name/nm3171589/"
tt0069989,The Don Is Dead,1973,action,"After his mistress is savagely beaten up a Mafia leader goes after the killer with a bloody vengeance. Soon after the hunt begins, a gang war ensues.",Richard Fleischer,/name/nm0281507/,"Anthony Quinn, 
Frederic Forrest, 
Robert Forster, 
Al Lettieri","/name/nm0000063/,/name/nm0002078/,/name/nm0001233/,/name/nm0504803/"
tt0107819,Philadelphia Experiment II,1993,action,In the sci-fi thriller The Philadelphia Experiment the sole survivor of a wartime experiment is catapulted 41 years into the future and must race to save the world as we know it. It's now 10 years later--1993.,Stephen Cornwell,/name/nm0180508/,"Brad Johnson, 
Marjean Holden, 
Gerrit Graham, 
John Christian Graas","/name/nm0424635/,/name/nm0390232/,/name/nm0334057/,/name/nm0333174/"
tt0163818,Hitman,1998,action,"\"Two hitmen, one a novice and the other a veteran with poor luck, band together to find the \"\"King of Killers\"\" for whom there is a large reward.\"",Wei Tung,/name/nm0876600/,"Jet Li, 
Eric Tsang, 
Simon Yam, 
Gigi Leung","/name/nm0001472/,/name/nm0874676/,/name/nm0945189/,/name/nm0504942/"
tt0097380,Fortress of Amerikkka,1989,action,"\"A rebel is planing revenge against a corrupted sheriff. Meanwhile in the nearby woods, a crazy general is leading a secret militia called \"\"Fortress of Amerikkka\"\" who brutally kill anyone trespassing close to their campgrounds.\"",Eric Louzil,/name/nm0522218/,"Gene LeBrock, 
Kellee Bradley, 
David Crane, 
William J. Kulzer","/name/nm0495936/,/name/nm0103311/,/name/nm1072441/,/name/nm0474710/"
tt5081606,Deuces,2016,action,An undercover agent infiltrates a crime ring run by a charismatic boss.,Jamal Hill,/name/nm2273232/,"Larenz Tate, 
Meagan Good, 
Rotimi, 
Rick Gonzalez","/name/nm0005478/,/name/nm0328709/,/name/nm4563820/,/name/nm0327779/"
tt3582020,Jawbone,2017,action,"After hitting rock bottom, former youth-boxing champion Jimmy McCabe returns to his childhood boxing club and his old team: gym owner Bill and corner-man Eddie.",Thomas Napper,/name/nm0621168/,"Ian McShane, 
Ray Winstone, 
Johnny Harris, 
Michael Smiley","/name/nm0574534/,/name/nm0935653/,/name/nm0364890/,/name/nm0806968/"
tt0094325,Wild Thing,1987,action,A child witnesses drug dealers murder his parents. He escapes and grows up wild in the city's slums. Years later he emerges to help the residents of the area who are being terrorized by street gangs and drug dealers.,Max Reid,/name/nm0717361/,"Robert Knepper, 
Kathleen Quinlan, 
Robert Davi, 
Maury Chaykin","/name/nm0460694/,/name/nm0000599/,/name/nm0001108/,/name/nm0001999/"
tt0088925,City Limits,1984,action,"A pair of teenage motorcycle gangs maintain an uneasy truce between each other in the not-too-distant future. When an evil corporation tries to take over their ruined city, the gangs must decide whether to fight their common enemy.",Aaron Lipstadt,/name/nm0003497/,"John Stockwell, 
Darrell Larson, 
Rae Dawn Chong, 
James Earl Jones","/name/nm0007082/,/name/nm0488970/,/name/nm0001044/,/name/nm0000469/"
tt0067943,The Widow Couderc,1971,action,"John, an escaped convict, takes refuge on the farm of Widow Couderc. He becomes the older woman's lover and admits that he's on the run. The widow's in-laws, who despise her,",Pierre Granier-Deferre,/name/nm0335133/,"Alain Delon, 
Simone Signoret, 
Ottavia Piccolo, 
Jean Tissier","/name/nm0001128/,/name/nm0797531/,/name/nm0681583/,/name/nm0864397/"
tt0110546,Mohra,1994,action,"A journalist comes to the aid of a murderer with a life sentence when she makes an appeal in court and although he is given his freedom, they soon discover that there is a grim reason behind his release.",Rajiv Rai,/name/nm0706800/,"Akshay Kumar, 
Suniel Shetty, 
Raveena Tandon, 
Naseeruddin Shah","/name/nm0474774/,/name/nm0792911/,/name/nm0849199/,/name/nm0787462/"
tt11322920,Ayyappanum Koshiyum,2020,action,"The story revolves around the clash between Ayyappan, a senior police officer who serves at the Attappadi Police Station and Havildar Koshi, who comes to the village with a motive.",Sachy,/name/nm2819123/,"Biju Menon, 
Prithviraj Sukumaran, 
Ranjith, 
Anil Nedumangad","/name/nm0579756/,/name/nm1335387/,/name/nm1066396/,/name/nm8223790/"
tt0120534,Wounded,1997,action,The forest rangers Julie Clayton and her boyfriend Don Powell find several grizzly-bear slaughtered in the forest. They report to their superior and he comes with the FBI Agent Eric Ashton ...                See full summary »,Richard Martin,/name/nm0552954/,"Mädchen Amick, 
Graham Greene, 
Adrian Pasdar, 
Robert Costanzo","/name/nm0000749/,/name/nm0001295/,/name/nm0664499/,/name/nm0182456/"
tt0104215,Excessive Force,1993,action,"A group of Chicago cops are involved in a raid from which $3,000,000 disappears. The local mob go after them and the body count starts to rise. The new Chief of Police makes it clear to the...                See full summary »",Jon Hess,/name/nm0381489/,"Thomas Ian Griffith, 
James Earl Jones, 
Lance Henriksen, 
Tony Todd","/name/nm0001299/,/name/nm0000469/,/name/nm0000448/,/name/nm0865302/"
tt2518926,Age of Dinosaurs,2013,action,"Hundreds of dinosaurs created by a biotech firm escape into Los Angeles, and wreak havoc on the city.",Joseph J. Lawson,/name/nm0493295/,"Treat Williams, 
Ronny Cox, 
Jillian Rose Reed, 
Joshua Michael Allen","/name/nm0001852/,/name/nm0001074/,/name/nm2882358/,/name/nm2523609/"
tt1694118,Memorial Day,2012,action,"Memorial Day, 1993. When 13-year-old Kyle Vogel discovers the World War II footlocker belonging to his grandfather, Bud, everyone tells Kyle to put it back. Luckily, he ignores them. ...                See full summary »",Samuel Fischer,/name/nm1318102/,"Jonathan Bennett, 
James Cromwell, 
John Cromwell, 
Jackson Bond","/name/nm1057932/,/name/nm0000342/,/name/nm2527317/,/name/nm2044796/"
tt1708453,Aakrosh,2010,action,"The Central Bureau of Investigation deputes two officers to investigate the disappearance of three medical students, which they believe to be an incident of 'honour killing' in a small, closed community.",Priyadarshan,/name/nm0698184/,"Ajay Devgn, 
Akshaye Khanna, 
Bipasha Basu, 
Paresh Rawal","/name/nm0222426/,/name/nm0451379/,/name/nm0060607/,/name/nm0712546/"
tt4846220,You'll Never Be Alone,2016,action,"When his cross-dressing teenage son suffers a brutally violent attack, a mannequin-factory manager desperately seeks help and, when none can be found, is forced to take matters into his own hands. Based on a true story.",Alex Anwandter,/name/nm4664429/,"Sergio Hernández, 
Andrew Bargsted, 
Jaime Leiva, 
Roberto Cayuqueo","/name/nm0380139/,/name/nm7422963/,/name/nm7157374/,/name/nm5306816/"
tt13921588,The Grandson,2022,action,"After his grandfather falls victim to an elaborate scam, the life of a young man is turned upside down.",Kristóf Deák,/name/nm2038042/,"Gergely Blahó, 
Tamás Jordán, 
Gábor Jászberényi, 
Judit Pogány","/name/nm3001812/,/name/nm0430298/,/name/nm5393410/,/name/nm0688292/"
tt0091897,Scalps,1987,action,"The commander of a Texan fort in the Civil War refuses to surrender to the Northerners, and tries to buy the local Indian tribe chief's daughter. The sage man refuses, and the Southerners ...                See full summary »","Claudio Fragasso, 
Bruno Mattei",/name/nm0289576/,"Vassili Karis, 
Mapi Galán, 
Alberto Farnese, 
Charly Bravo","/name/nm0559769/,/name/nm0439371/,/name/nm0303574/,/name/nm0267838/,/name/nm0106061/"
tt0054346,The Stranglers of Bombay,1959,action,"In the 1830s, a captain in the East India Company lobbies to investigate the criminal Thugee Cult of Kali, an organized crime group of stranglers and thieves.",Terence Fisher,/name/nm0279807/,"Guy Rolfe, 
Allan Cuthbertson, 
Andrew Cruickshank, 
George Pastell","/name/nm0738212/,/name/nm0193862/,/name/nm0189972/,/name/nm0664965/"
tt0293324,Killing American Style,1988,action,"Walking jawline Tony Stone (Robert Z'Dar), is a tough criminal with questionable recruitment criteria for his henchmen. After he and his goons pull off a heist at a surprisingly ...                See full summary »",Amir Shervan,/name/nm0792763/,"Harold Diamond, 
Jim Brown, 
Robert Z'Dar, 
Joselito Rescober","/name/nm0224628/,/name/nm0000987/,/name/nm0120494/,/name/nm0720204/"
tt2381213,Sundown,2016,action,High school seniors Logan and Blake prepare for an epic Spring Break as they travel to the beautiful and exotic Mexican beach resort of Puerto Vallarta hoping to hook up with their high school crushes.,Fernando Lebrija,/name/nm1130190/,"Devon Werkheiser, 
Sean Marquette, 
Silverio Palacios, 
Camilla Belle","/name/nm0973974/,/name/nm0549826/,/name/nm0657280/,/name/nm0004741/"
tt13364468,Love Hostel,2022,action,"Set against the pulsating backdrop of rustic North India, Love Hostel traces the volatile journey of a spirited young couple, being hunted by a ruthless mercenary.",Shanker Raman,/name/nm2384379/,"Bobby Deol, 
Vikrant Massey, 
Sanya Malhotra, 
Raj Arjun","/name/nm0219967/,/name/nm5447706/,/name/nm7621667/,/name/nm2366974/"
tt1345449,The Black Knight Returns,2009,action,"When an evil corporation threatens to unleash the black plague, Evan Grail, is recruited by his grandfather,Max, into the order of the Black Knights - a secret band of warriors who have been called upon in the past to fight evil",Juan Avilez,/name/nm3255890/,"Adam Salandra, 
Win De Lugo, 
Cheryl Texiera, 
William A. Majors","/name/nm3256449/,/name/nm0209946/,/name/nm2303263/,/name/nm1816097/"
tt21610644,The Experiment,III,action,"In the year 2080, in a world recovering from catastrophic nuclear war, an elite Spec-Ops team is sent on a rescue mission into a top-secret military research facility after a rogue employee takes a group of scientists hostage.",Chee Keong Cheung,/name/nm1639452/,"Rhona Mitra, 
Famke Janssen, 
Stefanie Martini, 
Roxanne McKee","/name/nm0593961/,/name/nm0000463/,/name/nm7607873/,/name/nm1861467/"
tt0116950,Maachis,1996,action,"A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots.",Gulzar,/name/nm0347899/,"Om Puri, 
Tabu, 
Chandrachur Singh, 
Kanwaljeet Singh","/name/nm0700875/,/name/nm0007102/,/name/nm0802103/,/name/nm1942776/"
tt0820111,Meatball Machine,2005,action,"\"Full-throttle splatter-ific Japanese cyberpunk science fiction/horror at its most aggressive, this mind-blower about alien parasites that turn their human hosts into slave \"\"Necroborgs\"\" will leave you dizzy and drained - in a good way.\"","Yûdai Yamaguchi, 
Jun'ichi Yamamoto",/name/nm0945369/,"Issey Takahashi, 
Aoba Kawai, 
Kenichi Kawasaki, 
Shôichirô Masumoto","/name/nm2310701/,/name/nm1534063/,/name/nm1833861/,/name/nm2374788/,/name/nm1200517/"
tt7058612,Kasane,2018,action,An ugly but talented actress gains the power to copy the bodies of beautiful actresses temporarily. But how long can she maintain the facade?,Yûichi Satô,/name/nm1104340/,"Tao Tsuchiya, 
Kyôko Yoshine, 
Tadanobu Asano, 
Rei Dan","/name/nm3145634/,/name/nm2656503/,/name/nm0038355/,/name/nm2237350/"
tt0065895,Machine Gun McCain,1969,action,A paroled armed robber and his son plan a Las Vegas casino heist without knowing that the casino is bitterly contested by the West Coast and East Coast mobs.,Giuliano Montaldo,/name/nm0598855/,"John Cassavetes, 
Britt Ekland, 
Peter Falk, 
Gabriele Ferzetti","/name/nm0001023/,/name/nm0001180/,/name/nm0000393/,/name/nm0275213/"
tt0117611,Shadow Builder,1998,action,"A demon is summoned to take the soul of a young boy, who has the potential to become a saint. By doing this, he will open a doorway to Hell, and destroy the world.",Jamie Dixon,/name/nm0228858/,"Michael Rooker, 
Leslie Hope, 
Shawn Thompson, 
Andrew Jackson","/name/nm0740264/,/name/nm0394012/,/name/nm0860705/,/name/nm0413263/"
tt1155650,The Garden of Sinners: Overlooking View,2007,action,"September 1998: A recent spate of unusual suicide incidents where several high school girls fell to their death, but left no suicide note and had apparently no reason to commit suicide. In ...                See full summary »",Ei Aoki,/name/nm2273522/,"Maaya Sakamoto, 
Kenichi Suzumura, 
Takako Honda, 
Ayumi Fujimura","/name/nm0757087/,/name/nm0840720/,/name/nm0393109/,/name/nm1783075/"
tt8375936,RoboWoman,2019,action,"\"\"\"RoboWoman\"\" follows Vivica Stevens on her last night at a temp agency as she accepts a date with a persistent co-worker. Soon she finds herself cornered in a dark park at night and brutally...                See full summary »\"",Dustin Ferguson,/name/nm4341114/,"Dawna Lee Heising, 
Brinke Stevens, 
Sue Price, 
Aki Aleong","/name/nm3148014/,/name/nm0828288/,/name/nm0697169/,/name/nm0018080/"
tt0104352,Godzilla and Mothra: The Battle for Earth,1992,action,"Japan is caught in the middle of a three way battle between Godzilla, the divine Mothra, and her dark counterpart Battra.",Takao Okawara,/name/nm0645549/,"Tetsuya Bessho, 
Satomi Kobayashi, 
Takehiro Murata, 
Saburô Shinoda","/name/nm0078823/,/name/nm0462050/,/name/nm0613598/,/name/nm0793985/"
tt0089851,Pulgasari,1985,action,"In feudal Korea, the evil King becomes aware that there is a peasant rebellion being planned in the country. He steals all the iron farming tools and cooking pots from the people so that he...                See full summary »",Shin Sang-ok,/name/nm0645661/,"Son Hui Chang, 
Ham Gi Sop, 
Jong-uk Ri, 
Gwon Ri","/name/nm0401178/,/name/nm0814612/,/name/nm1142528/,/name/nm1142526/"
tt2252552,Gutshot Straight,2014,action,"A gambler is drawn into a life of money and power to make a quick buck, but he quickly realizes he is part of a setup that could cost him his life.",Justin Steele,/name/nm2718008/,"George Eads, 
AnnaLynne McCord, 
Steven Seagal, 
Ted Levine","/name/nm0247040/,/name/nm1715118/,/name/nm0000219/,/name/nm0505971/"
tt0340110,Fat Pizza,2003,action,The life at a suburban Sydney pizzeria.,Paul Fenech,/name/nm0271765/,"Paul Fenech, 
Tahir Bilgic, 
Rob Shehadie, 
Bill Bentley","/name/nm0271765/,/name/nm1333234/,/name/nm2398479/,/name/nm1471040/"
tt2093056,American Fighter,2019,action,"In this gritty action tale, a young wrestler competes in the world of underground fighting to raise money for his ailing mother. But will he survive his next match?",Shaun Paul Piccinino,/name/nm1626854/,"George Thomas, 
Tommy Flanagan, 
Sean Patrick Flanery, 
Bryan Craig","/name/nm4719863/,/name/nm0281107/,/name/nm0001218/,/name/nm1462958/"
tt0161942,Revelation,1999,action,"In this sequel to Apocalypse: Caught in the Eye of the Storm (1998), Thorold Stone, a police officer in search for answers, joins a rebel group of Christians to thwart the Antichrist's plan to use virtual reality to solidify its power.",André van Heerden,/name/nm0887055/,"Jeff Fahey, 
Nick Mancuso, 
Tony Nappo, 
Carol Alt","/name/nm0001194/,/name/nm0541576/,/name/nm0621176/,/name/nm0000745/"
