movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt0081491,Shaan,crime,Two brothers go after the international mafia kingpin who murdered their cop brother. They are later joined by another man who wants revenge against the gangster.,Ramesh Sippy,Sunil Dutt,Shashi Kapoor,Amitabh Bachchan
tt0038565,The Glass Alibi,crime,"Joe Eykner (Douglas Fowley), an opportunistic newspaper reporter, persuades wealthy, Santa Monica widow Linda Vale (Maris Wrixon), to marry him. He and his girlfriend, Belle Martin (Anne ...                See full summary »",W. Lee Wilder,Paul Kelly,Douglas Fowley,Anne Gwynne
tt1393000,Wrong Turn at Tahoe,crime,A small-time crime boss kills a drug dealer without realizing that the drug dealer works for the biggest crime boss in the country.,Franck Khalfoun,Cuba Gooding Jr.,Miguel Ferrer,Harvey Keitel
tt0091282,Jake Speed,crime,"In a world where, unbeknownst to the public, all famous pulp fiction heroes are real, one of them, Jake Speed, agrees to help desperate Margaret Winston save her sister from sadistic white slaver Sid, who's operating in Africa.",Andrew Lane,Wayne Crawford,Dennis Christopher,Karen Kopins
tt0073773,The Swinging Barmaids,crime,A deranged serial killer infiltrates a popular club and slowly starts killing cocktail waitresses.,Gus Trikonis,Bruce Watson,Laura Hippe,Katie Saylor
tt3771536,Shivaay,crime,A skilled mountaineer races against time to rescue his mute daughter from the clutches of human traffickers in Bulgaria.,Ajay Devgn,Ajay Devgn,Abigail Eames,Erika Kaar
tt9452846,Like Blood,crime,"Cliff is the leader of an enterprise he runs with his two best friends. His time in the life has taken a toll and he's eager to run away with his girlfriend Stephanie. They have a plan, but things take a dark twisted turn.",Zaahir Abdullah,Tallie L. Brinson,Sheldon A. Smith,Christopher Jordan Wallace
tt4593036,Need for Speed 2,crime,A follow-up to the 2014 action film 'Need for Speed'.,"","","",""
tt0062759,The Diamond Arm,crime,An ordinary Soviet citizen accidentally intervenes into a huge operation of international criminal group that trades illegally obtained jewelry.,Leonid Gaidai,Yuriy Nikulin,Nina Grebeshkova,Andrey Mironov
tt0080605,Defiance,crime,"\"An out-of work merchant seaman single-handedly tames a powerful street gang \"\"The Souls\"\" that has been terrorizing his neighborhood on New York City's Lower East Side.\"",John Flynn,Jan-Michael Vincent,Theresa Saldana,Danny Aiello
tt0055731,Air Patrol,crime,L.A. detective Sgt. Castle and his two partners investigate the theft of a valuable Fragonard painting by a thief who pilots a helicopter.,Maury Dexter,Willard Parker,Merry Anders,Robert Dix
tt15782954,Fresh Kills,crime,Follows the story of the loyal women of an organized crime family that dominated some of the boroughs of New York City in the late 20th century.,Jennifer Esposito,Nicholas Cirillo,Annabella Sciorra,Jennifer Esposito
tt14319068,Small World,crime,"Follows policeman Robert Goc, who becomes engaged in an international investigation to find a girl who was kidnapped by Russian mafia.",Patryk Vega,Piotr Adamczyk,Enrique Arce,Jim Conway
tt10340562,Etharkkum Thunindhavan,crime,"A lawyer turns judge jury and executioner and goes after a gang, led by a minister's son, that threatens women with videos of them.",Pandiraj,Suriya,Priyanka Arulmohan,Sathyaraj
tt1705772,Mankatha,crime,"Vinayak, a suspended cop, helps a group of four men rob cricket betting money amounting to 500 crores INR. When it comes to splitting the amount, betrayal hits the team hard and a chase ensues.",Venkat Prabhu,Ajith Kumar,Arjun Sarja,Trisha Krishnan
tt0151582,The Minus Man,crime,"Aimless Vann Siegert takes a bizarre turn in life and becomes a serial killer, tracking down the miserable, the self-destructive and those who otherwise seem willing to die.",Hampton Fancher,Owen Wilson,Sheryl Crow,Dwight Yoakam
tt0084085,The Wounded Man,crime,A young man discovers his homosexuality and begins a relationship with a manipulative huster/petty criminal that he meets at a train station.,Patrice Chéreau,Jean-Hugues Anglade,Vittorio Mezzogiorno,Roland Bertin
tt1735862,Dragon Eyes,crime,"In St. Jude, drug dealers and corrupt cops have destroyed an urban neighborhood. But newcomer, Hong, has the fighting skills and moral vision to save this town from itself.",John Hyams,Cung Le,Jean-Claude Van Damme,Johnny Holmes
tt0051959,Murder by Contract,crime,Claude is a ruthless and efficient contract killer - until he finds his next target is a woman.,Irving Lerner,Vince Edwards,Phillip Pine,Herschel Bernardi
tt0040643,Night Has a Thousand Eyes,crime,"After phony stage mentalist Triton mysteriously acquires supernatural powers of precognition, he becomes frightened and abandons his act to live in anonymity.",John Farrow,Edward G. Robinson,Gail Russell,John Lund
tt0418110,Romanzo Criminale,crime,"Set in the 1970s, it's the story of three lifelong friends who take control of organized crime in Rome.",Michele Placido,Kim Rossi Stuart,Anna Mouglalis,Pierfrancesco Favino
tt0041555,Knock on Any Door,crime,"An attorney defends a hoodlum of murder, using the oppressiveness of the slums to appeal to the court.",Nicholas Ray,Humphrey Bogart,John Derek,George Macready
tt0070599,A Reflection of Fear,crime,A disturbed young girl starts believing that there is something very sinister at work after her estranged father visits her at her mother and grandmother's house with the woman he plans to marry.,William A. Fraker,Robert Shaw,Sally Kellerman,Mary Ure
tt2017486,Closer to the Moon,crime,A Romanian police officer teams up with a small crew of old friends from the World War II Jewish Resistance to pull off a heist by convincing everyone at the scene of the crime that they are only filming a movie.,Nae Caranfil,Vera Farmiga,Mark Strong,Harry Lloyd
tt14806994,Olsenbanden - Siste skrik!,crime,"\"The Olsen gang of Egon, Benny and Kjell are constantly looking for the big coup to become millionaires. They have laid out the perfect plan to break into the new Munch Museum in Bjørvika and steal \"\"Scream\"\".\"",Hallvard Bræin,Anders Baasmo,John Carew,Elias Holmen Sørensen
tt0044863,Macao,crime,"Nick Cochran, an American in exile in Macao, has a chance to restore his name by helping capture an international crime lord. Undercover, can he mislead the bad guys and still woo the attractive singer/petty crook, Julie Benson?","Josef von Sternberg, 
Mel Ferrer, 
Nicholas Ray, 
Robert Stevenson",Robert Mitchum,Jane Russell,William Bendix
tt0342272,Dear Wendy,crime,"A young boy in a nameless, timeless American town establishes a gang of youthful misfits united in their love of guns and their code of honor.",Thomas Vinterberg,Jamie Bell,Alison Pill,Chris Owen
tt0085289,Dog Day,crime,"A fugitive on the run from the law, and carrying several million dollars, hides out in the home of a farm family. The tables turn when the family proves to be even more criminally oriented ...                See full summary »",Yves Boisset,Lee Marvin,Miou-Miou,Jean Carmet
tt2965368,American Son,crime,"\"A remake of the French film \"\"A Prophet\"\"","which centers on the exploits of a young man in prison.\"",/name/nm4769455/,"",""
tt2836628,Johnny Frank Garrett's Last Word,crime,"When a young man is executed for committing murder, he leaves behind a curse letter, promising vengeance for all those connected to his unfair trial.",Simon Rumley,Sean Patrick Flanery,Erin Cummings,Mike Doyle
tt0034175,The Shanghai Gesture,crime,"In Shanghai, dragon-lady 'Mother' Gin Sling operates a gambling house for wealthy patrons but she clashes with influential land developer Sir Guy Charteris who wants to put her out-of-business.",Josef von Sternberg,Gene Tierney,Walter Huston,Victor Mature
tt3533690,Raped by an Angel 5,crime,Add a Plot,Dick Lau,Sammuel Leung,Gobby Wong,Teresa Mak
tt0092068,Ménage,crime,A bisexual petty criminal named Bob encounters a married couple arguing in a bar. Bob breaks up the fight and proceeds to seduce first the wife and then the husband. Then Bob teaches the ...                See full summary »,Bertrand Blier,Gérard Depardieu,Michel Blanc,Miou-Miou
tt0067698,Sacco & Vanzetti,crime,"In 1920s Boston, Italian immigrants Nicola Sacco and Bartolomeo Vanzetti are scrutinized for their anarchist beliefs while on trial for robbery and murder.",Giuliano Montaldo,Gian Maria Volontè,Riccardo Cucciolla,Cyril Cusack
tt0069967,Two Men in Town,crime,"A former bank robber is released after 10 years in prison. He gets help from a social-worker, but gets harassed by an old cop from his past.",José Giovanni,Alain Delon,Jean Gabin,Mimsy Farmer
tt8433210,A Dark Foe,crime,"A guilt-ridden FBI agent, stranded in the painful memory of the abduction of his sister, suffers from a rare condition known as Nyctophobia, an irrational fear of the dark, and will have to...                See full summary »",Maria Gabriela Cardenas,Oscar Cardenas,Kenzie Dalton,Graham Greene
tt0078351,Sweeney 2,crime,Second theatrical spin-off from the popular 1970's police series. Regan and Carter head a Flying Squad investigation into a series of bank raids by a team of well-armed villains who are flying in from the continent.,Tom Clegg,John Thaw,Dennis Waterman,Denholm Elliott
tt1362068,End of Love,crime,"Stuck in a Christian 'rehabilitation' camp, Ming recalls his double life, a whirlwind of sex and drugs as a rent boy, and a sedate, romantic life with the older and more conservative Yen. ...                See full summary »",Simon Chung,Chi-Kin Lee,Kin-Fat Lai,Alex Wong
tt9145510,The Silent Forest,crime,Anja Grimm returns to the remote forest area where her father disappeared without a trace when she was eight years old. Her sudden appearance triggers a brutal murder. Disturbances in the ...                See full summary »,Saralisa Volm,Henriette Confurius,Robert Stadlober,Noah Saavedra
tt1512240,Thin Ice,crime,A dishonest insurance salesman's life quickly disintegrates during a Wisconsin winter when he teams up with a psychopath to steal a rare violin at the home of a reclusive farmer.,Jill Sprecher,Greg Kinnear,Billy Crudup,Alan Arkin
tt5471472,The Brawler,crime,"In 1975, a Bayonne, New Jersey underdog boxer gets a shot to fight the champ.",Ken Kushner,Zach McGowan,Amy Smart,Joe Pantoliano
tt0338497,This Thing of Ours,crime,"Using the Internet and global satellites, a group of gangsters pull off the biggest bank heist in the Mafia's history.",Danny Provenzano,Frank Vincent,Vincent Pastore,Louis Vanaria
tt24670346,Gentleman,crime,Hyeon soo a CEO of a private detective agency visits a pension with a client asking for her dog While waiting outside of pension he is falsely accused of kidnapping the client.,Kim Kyung Won,Park Sung-woong,Choi Sung-eun,Lee Dal
tt0122573,The Last Contract,crime,"Young police officer Roger is on the trail of the international master assassin, while the assassin follows his plan to murder Swedish Prime Minister Olof Palme.",Kjell Sundvall,Mikael Persbrandt,Michael Kitchen,Pernilla August
tt0041207,The Bribe,crime,"Federal agent Rigby, in Central America to trace stolen plane engines, falls for the gorgeous wife of the chief suspect.","Robert Z. Leonard, 
Vincente Minnelli",Robert Taylor,Ava Gardner,Charles Laughton
tt0075441,Yakuza no hakaba: Kuchinashi no hana,crime,When a cop is transferred to a new precinct it is obvious that the area's yakuza mob are not dealing with just another policeman. The cop is bent on results and is not immune to becoming ...                See full summary »,Kinji Fukasaku,Tetsuya Watari,Meiko Kaji,Tatsuo Umemiya
tt0034717,The Falcon's Brother,crime,"Tom Lawrence, Gay's brother, takes over for his injured sibling in a case which involves Nazi espionage and political assassination.",Stanley Logan,George Sanders,Tom Conway,Jane Randolph
tt0119988,Caught Up,crime,Daryl wants to go straight after years in prison. He meets a cute girl who helps him find an honest job driving. He wants to save up and open a nightclub. But then gems and mayhem pop up.,Darin Scott,Bokeem Woodbine,Cynda Williams,Damon Saleem
tt1454523,Black Bread,crime,"In the harsh post-war years' Catalan countryside, Andreu, a child that belongs to the losing side, finds the corpses of a man and his son in the forest. The authorities want his father to ...                See full summary »",Agustí Villaronga,Francesc Colomer,Marina Comas,Nora Navas
tt0047370,Private Hell 36,crime,"When 2 detectives steal $80,000 from a dead robber, one of them suffers from a guilty conscience which could lead to murder.",Don Siegel,Ida Lupino,Steve Cochran,Howard Duff
tt0200654,Gemide,crime,"Sailors want to remain in their small world, warm and cozy and full of lies, but they kidnap a prostitute from some pimps.",Serdar Akar,Erkan Can,Haldun Boysan,Yildiray Sahinler
tt0077451,Don,crime,"Don, a wanted criminal, dies in a police chase. DSP D'Silva is the only one who knows about his death, and to get hold of the gang he trains Don-lookalike Vijay. But Vijay faces danger from the police and from within the gang.",Chandra Barot,Amitabh Bachchan,Zeenat Aman,Pran Sikand
tt1456060,Boy Wonder,crime,"A traumatized boy grows into a shy, determined teenager who patrols the mean streets of New York City, helping those in need and dishing out severe punishment to remorseless thugs.",Michael Morrissey,Caleb Steinmeyer,Zulay Henao,Bill Sage
tt6980960,Mafia Inc,crime,"The Gamache, tailors from father to son, have been dressing the Mafia family Paternò for three generation. Vince works on behalf of Frank the godfather with his eldest son Giaco. Vince seeks to earn his stripes by impressing the godfather.",Daniel Grou,Sergio Castellitto,Marc-André Grondin,Gilbert Sicotte
tt6438030,Gangsta,crime,"Antwerp. The lives of four dealer friends, who want to become real life swaggers, spin out of control when they steal a shipment of cocaine. They trigger a full out war between them, an ...                See full summary »","Adil El Arbi, 
Bilall Fallah",Dimitri 'Vegas' Thivaios,Paloma Aguilera Valdebenito,Eduardo Almeida
tt0091957,Silk,crime,"Silk, the toughest cop in Honolulu, busts small time smugglers only to reveal a larger syndicate smuggling Asian mobsters into the States by buying the identities of Hawaiian citizens.",Cirio H. Santiago,Cec Verrell,Bill McLaughlin,Joe Mari Avellana
tt0064797,Pendulum,crime,When police captain Frank Matthews is accused of murdering his adulterous wife and her lover he avoids arrest and sets out to find the killer.,George Schaefer,George Peppard,Jean Seberg,Richard Kiley
tt0065670,Twelve Chairs,crime,Two gentlemen of fortune from the times of Imperial Russia are looking for an uncountable treasure at the dawn of the Soviet Union age.,Leonid Gaidai,Archil Gomiashvili,Sergey Filippov,Mikhail Pugovkin
tt0059540,Once a Thief,crime,"San Francisco ex-con Eddie Pedak wants to go straight, but local cop Mike Vido, motivated by a personal vendetta, keeps harassing him while Eddie's brother Walter wants Eddie for one last major heist.",Ralph Nelson,Alain Delon,Ann-Margret,Van Heflin
tt0097211,Disorganized Crime,crime,"Career criminal Frank plans a bank heist and sends for his buddies to help pull the job. Before his buddies arrive, he's caught, forcing his cohorts to pull the job alone. Frank soon escapes, setting off a search by the bumbling cops.",Jim Kouf,Hoyt Axton,Corbin Bernsen,Rubén Blades
tt0076161,The Hound of the Baskervilles,crime,A Sherlock Holmes spoof about a family that has been haunted for years by the curse of a horrible hound.,Paul Morrissey,Peter Cook,Dudley Moore,Denholm Elliott
tt3689590,Pacific Standard Time,crime,20-somethings try to live above their means and get involved in a love triangle that goes terribly wrong.,"Ben Cummings, 
Orson Cummings",Charlbi Dean,Willa Holland,Alex Russell
tt1137436,Awaydays,crime,"In the grim early years of Margaret Thatcher's premiership, also the crown years of hooliganism, the opportunities for thrill-seeking young men are what they've always been: sex, drugs, rock n' roll, fashion, football and fighting.",Pat Holden,Nicky Bell,Liam Boyle,Stephen Graham
tt0060880,The Quiller Memorandum,crime,"In the West Berlin of the 1960s, two British agents are killed by a Nazi group, prompting British Intelligence to dispatch agent Quiller to investigate.",Michael Anderson,George Segal,Alec Guinness,Max von Sydow
tt0805576,Jar City,crime,A murder opens up a bleak trail of long buried secrets and small town corruption for a worn out police detective and his squad.,Baltasar Kormákur,Ingvar Sigurdsson,Ágústa Eva Erlendsdóttir,Björn Hlynur Haraldsson
tt0083900,The Escape Artist,crime,"Teenager Danny Masters, the son of the late Harry Masters, considered the second best escape artist in history, wants to follow in his father's footsteps, he already a skilled but untested ...                See full summary »",Caleb Deschanel,Raul Julia,Griffin O'Neal,Desi Arnaz
tt0042953,Shakedown,crime,"Unscrupulous and opportunistic San Francisco news media photographer Jack Early steps on and uses folks to get ahead, but in the end he tangles with the wrong people.",Joseph Pevney,Howard Duff,Peggy Dow,Brian Donlevy
tt0804505,Married Life,crime,A 1940s-set drama where an adulterous man plots his wife's death instead of putting her through the humiliation of a divorce.,Ira Sachs,Chris Cooper,Patricia Clarkson,Rachel McAdams
tt4003070,Diamond Dust,crime,"A man who works in a pharmacy as a part time job to aid his financial status finds out that his father has been exterminated by a savage brute and sought to avenge him, then unlocks a whole melancholic world of crime!",Marwan Hamed,Rosaline Elbay,Maged El-Kidwani,Tara Emad
tt0114366,Scorpion Spring,crime,A sleazy French actor and a naive all-American guy meet bizarre characters as they motor along the U.S. and Mexico border.,Brian Cox,Angel Aviles,Rubén Blades,Jessika Cardinahl
tt2567038,The Frame,crime,Two strangers find their lives colliding in an impossible way. Alex is a methodical cargo thief working for a dangerous cartel. Sam is a determined paramedic trying to save the world while running from her past.,Jamin Winans,David Carranza,Tiffany Mualem,Cal Bartlett
tt6782276,The Padre,crime,"Retired Judge Randall and his hired gun, Gaspar, track down a con man posing as a priest in a small Colombian town only to be thrown off-course by a scrappy 16-year-old girl intent on reuniting with her sister in the United States.",Jonathan Sobol,Tim Roth,Nick Nolte,Luis Guzmán
tt0132165,Flypaper,crime,"When lust and dishonesty bring these strangers together, their sexual escapades and kinky behaviors lead to violence and a twist ending.",Klaus Hoch,Craig Sheffer,Robert Loggia,Sadie Frost
tt4872162,Countdown,crime,"When a madman kidnaps a young boy and rigs him with explosives, Ray defies his captain and takes matter into his own hands. Now he must beat the clock and save the innocent child.",John Stockwell,Nic Nemeth,Glenn Jacobs,Katharine Isabelle
tt0109775,Fatal Pursuit,crime,A rugged ex-cop P.I. and a beautiful British female insurance investigator search for diamonds that were stolen in a brutal robbery.,Eric Louzil,L.P. Brown III,Shannon Whirry,Malcolm McDowell
tt9568318,Chest,crime,"While filming a documentary series about Appalachian folklore and mythology, a crew of amateur filmmakers uncover the legend of a mysterious box hidden away deep in a wilderness area known ...                See full summary »",Aaron Irons,Dean Shortland,Jessejames Locorriere,Ted Welch
tt0053273,The Shakedown,crime,"After being released from prison, Augie Cortona sets up a blackmail operation, fronted by a model agency. When the authorities get wind of his activities, they send in an undercover police ...                See full summary »",John Lemont,Terence Morgan,Hazel Court,Donald Pleasence
tt0401696,Night Killer,crime,A serial killer with a rubber-like Freddy Krueger mask terrifies the city of Virginia Beach.,"Claudio Fragasso, 
Bruno Mattei",Peter Hooten,Tara Buckman,Richard Foster
tt0194426,The Man Who Stole the Sun,crime,"A high school science teacher builds an atomic bomb and uses it to extort the nation, but cannot decide what he wants. Meanwhile, a determined cop is catching up to him, as is radiation poisoning.",Kazuhiko Hasegawa,Bunta Sugawara,Kenji Sawada,Kimiko Ikegami
tt0117468,Retroactive,crime,A psychiatrist makes multiple trips through time to save a woman that was murdered by her brutal husband.,Louis Morneau,Jim Belushi,Kylie Travis,Shannon Whirry
tt0060784,One of Our Spies Is Missing,crime,U.N.C.L.E. agents Napoleon Solo and Illya Kuryakin are sent to Europe where a scientist's age-reversing machine is in danger of being seized by T.H.R.U.S.H. spies.,E. Darrell Hallenbeck,Robert Vaughn,David McCallum,Leo G. Carroll
tt2241605,Thesis on a Homicide,crime,"Roberto Bermudez, a specialist in criminal law, is convinced that one of his students committed a brutal murder. It leads him to start an investigation that becomes his obsession.",Hernán Goldfrid,Ricardo Darín,Natalia Santiago,Alberto Ammann
tt0316653,Spider's Web,crime,A wily businessman plots with a sultry executive to swindle $40 million from his father. But who is conning who?,Paul Levine,Stephen Baldwin,Kari Wuhrer,Benjamin King
tt0373416,Underclassman,crime,A young detective goes undercover at an elite private school to destroy an international stolen car ring.,Marcos Siega,Hugh Bonneville,Shawn Ashmore,Kelly Hu
tt0283534,The Parole Officer,crime,A failed parole officer framed for murder must enlist the help of his former clients to clear his name.,John Duigan,Steve Coogan,Lena Headey,Emma Gilmour
tt4958448,Museo,crime,"In 1985, a group of criminals mock the security of the National Museum of Anthropology in Mexico City to extract 140 pre-Hispanic pieces from their showcases.",Alonso Ruizpalacios,Gael García Bernal,Lynn Gilmartin,Simon Russell Beale
tt10605812,The Girl Who Killed Her Parents,crime,"A psychological thriller surrounding the real murders of Manfred and Marísia von Richthofen orchestrated by their own daughter, Suzane, along with her boyfriend and brother-in-law, the Cravinhos brothers.",Mauricio Eça,Leonardo Bittencourt,Carla Diaz,Allan Souza Lima
tt0031514,Le Jour Se Leve,crime,"After committing a murder, a man locks himself in his apartment and recollects the events that led him to the killing.",Marcel Carné,Jean Gabin,Jacqueline Laurent,Arletty
tt0151479,Terminus paradis,crime,"The Bucharest's suburb, a torrid summer day. Norica, a waitress and Mitu, a swineherd, meet and tease each other and starts a beverage competition. Their relationship is not just a ...                See full summary »",Lucian Pintilie,Costel Cascaval,Dorina Chiriac,Gheorghe Visu
tt1448762,Open House,crime,"A couple on the verge of a nasty divorce attempt to sell their empty love nest and move on with their lives, separately. After a successful open house they are horrified to discover, days ...                See full summary »",Andrew Paquin,Brian Geraghty,Rachel Blanchard,Anna Paquin
tt3655414,To Steal from a Thief,crime,A bank. A safe box. An information that would shake a country.,Daniel Calparsoro,Luis Tosar,Rodrigo de la Serna,Raúl Arévalo
tt0472259,Alone with Her,crime,A quiet but disturbed young man puts the life of a woman he's obsessed with under a virtual microscope when he installs hidden cameras throughout her house.,Eric Nicholas,Ana Claudia Talancón,Colin Hanks,Jordana Spiro
tt0117202,Normal Life,crime,"Chris is young idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying ...                See full summary »",John McNaughton,Ashley Judd,Luke Perry,Bruce A. Young
tt0118840,The Manson Family,crime,"A dramatization of the horrific and notorious Manson Family Murders, in the form of super 8 home movies.",Jim Van Bebber,Marcelo Games,Marc Pitman,Leslie Orr
tt10417642,Verdict,crime,Battered wife Joy stands up for justice against her alcoholic husband Dante in a turmoil process of the justice system.,Raymund Ribay Gutierrez,Max Eigenmann,Kristoffer King,Jordhen Suan
tt2076897,My Brother the Devil,crime,Two teenage brothers must face their own prejudices head on if they are to survive the perils of being Egyptians growing up on the streets of gangland London.,Sally El Hosaini,James Krishna Floyd,Elarica Johnson,Fady Elsayed
tt0114437,High Risk,crime,"After failing to save his wife from 'The Doctor', Kit Li is working as a bodyguard and secret stunt double for the cowardly martial arts film star Frankie Lane. Frankie attends an ...                See full summary »","Jing Wong, 
Wai-Lun Lam",Jet Li,Chingmy Yau,Jacky Cheung
tt0066141,The Night Visitor,crime,"In a Scandinavian insane asylum, murderer Salem sneaks out at night to exact his revenge on those who he deems responsible for his predicament.",Laslo Benedek,Max von Sydow,Trevor Howard,Liv Ullmann
tt0257231,Torrente 2: Misión en Marbella,crime,"Torrente now lives in Marbella; after losing all his money, he returns to private investigation. One case puts him in the middle of a villain's missile plot to destroy the city and his own uncle's blackmail operation--and he knows nothing.",Santiago Segura,Santiago Segura,Gabino Diego,Tony Leblanc
tt0061008,"Shoot Loud, Louder... I Don't Understand",crime,"Stuck in a dream world of his own, Italian sculptor Albert Saporito (Marcello Mastroianni) sometimes has difficulty separating truth from fiction. When he dreams that his gangster neighbor ...                See full summary »",Eduardo De Filippo,Marcello Mastroianni,Raquel Welch,Guido Alberti
tt0106915,Firepower,crime,"In the near future, street gangs have their own city zones where cops can't go. Two tough cops are sent undercover in one of them to investigate an illegal cure for AIDS. But they must first fight in a deathmatch, and the match is fixed.",Richard Pepin,Chad McQueen,Gary Daniels,George Murdock
tt0099260,China O'Brien,crime,"A police woman, expert and instructor in martial arts, leaves the city to stay with her dad, sheriff in a town with peace and quiet - or so she thinks. She gets plenty opportunities to show her martial arts skills.",Robert Clouse,Cynthia Rothrock,Richard Norton,Keith Cooke
tt0109134,Anjaam,crime,Vijay falls in love Shivani and proposes her only to be rejected every time. However his love turns into an obsession and turns her life into a hell.,Rahul Rawail,Madhuri Dixit,Shah Rukh Khan,Tinnu Anand
tt0047023,The Gilded Cage,crime,"Steve and Harry become involved in an art theft. Harry is framed by the crooks, and arrested by the police. Steve has to prove his brother's innocence.",John Gilling,Alex Nicol,Veronica Hurst,Clifford Evans
tt2306707,Reservoir Cats,crime,"A remake of 'Reservoir Dogs' by Quentin Tarantino, with the noticeable difference that all the male characters have been replaced with female ones.",Garnet Mae,Amanda Marsden,Helen Uskovic,Jarrah Sexton
tt0756288,Blood Debts,crime,An ordinary man becomes a vigilante and wages a one-man war against crime.,Teddy Page,Richard Harrison,Mike Monty,Jim Gaines
tt0069466,The Visitors,crime,"Bill, Martha and their little child Hal are spending a quiet winter Sunday in their house when they get an unexpected visit from Mike Nickerson and Tony Rodriguez.",Elia Kazan,Patrick McVey,Patricia Joyce,James Woods
tt0215799,The Girl in the Picture,crime,"1957. Drama. Directed by Don Chaffey. Starring Donald Houston, Patrick Holt and Junia Crawford. George Keefe's policeman brother was murdered four years ago and the killer is still on the loose.",Don Chaffey,Donald Houston,Patrick Holt,Junia Crawford
tt0081110,The Man with Bogart's Face,crime,"In contemporary Hollywood, private investigator Sam Marlow gets plastic surgery to look like Humphrey Bogart and solves various cases just like Bogart's silver-screen detective characters from the 1940s.",Robert Day,Robert Sacchi,Franco Nero,Michelle Phillips
tt5156274,Cardboard Gangsters,crime,"A group of young Cardboard Gangsters attempt to gain control of the drug trade in Darndale, chasing the glorified lifestyle of money, power and sex.",Mark O'Connor,John Connors,Fionn Walton,Kierston Wareing
tt1620933,Paan Singh Tomar,crime,"The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement.",Tigmanshu Dhulia,Irrfan Khan,Mahie Gill,Rajesh Abhay
tt0758771,Outlaw,crime,A group of people who feel betrayed by their government and let down by their Police force form a modern-day outlaw posse in order to right what they see as the wrongs of society.,Nick Love,Sean Bean,Danny Dyer,Rupert Friend
tt3722234,Gosnell: The Trial of America's Biggest Serial Killer,crime,"A movie about the crimes and trial of Kermit Gosnell, an American doctor and abortion provider who was convicted of killing three fetuses and the involuntary manslaughter of a woman who died during a procedure.",Nick Searcy,Michael Beach,Janine Turner,Dean Cain
tt0044533,Deadline - U.S.A.,crime,"With his newspaper about to be sold, crusading editor Ed Hutcheson tries to complete an exposé on gangster Rienzi.",Richard Brooks,Humphrey Bogart,Ethel Barrymore,Kim Hunter
tt7716120,And Tomorrow the Entire World,crime,How far one is willing to go for the sake of one's political commitment.,Julia von Heinz,Mala Emde,Noah Saavedra,Tonio Schneider
tt1258137,Give 'em Hell Malone,crime,A tough as nails private investigator (Malone) squares off with gangsters and their thugs to protect a valuable secret. Malone goes through hell to protect the information but he dishes some hell as well...,Russell Mulcahy,Thomas Jane,Ving Rhames,Elsa Pataky
tt0023249,Murders in the Rue Morgue,crime,"A mad scientist seeks to mingle human blood with that of an ape, and resorts to kidnapping women for his experiments.",Robert Florey,Bela Lugosi,Sidney Fox,Leon Ames
tt0119901,Place Vendôme,crime,"Realising a dishonest deal has been found out a diamond merchant commits suicide, leaving the gems in question for his wife. Knowing the business from the time before drink largely took ...                See full summary »",Nicole Garcia,Catherine Deneuve,Jean-Pierre Bacri,Emmanuelle Seigner
tt0036811,The Falcon in Mexico,crime,"An artist's daughter becomes suspicious when new paintings by her supposedly dead father begin turning up in New York. When a gallery owner is murdered, the Falcon and Miss Wade head for ...                See full summary »",William Berke,Tom Conway,Mona Maris,Martha Vickers
tt0108609,Naked Killer 2,crime,"When a cunning lawyer is set free after raping a model, the victim's best friend seeks revenge with the help of her triad boyfriend.",Andrew Lau,Simon Yam,Chingmy Yau,Mark Cheng
tt0070169,Hell Up in Harlem,crime,"A gangster in Harlem must rescue his ex-wife, who has been kidnapped by the Mafia.",Larry Cohen,Fred Williamson,Julius Harris,Gloria Hendry
tt2360446,The Hooligan Factory,crime,"Danny wants something more. Expelled from school and living in his grandfathers flat, he longs to live up to the image of his estranged father Danny Senior. Sent to prison for force feeding...                See full summary »",Nick Nevern,Jason Maza,Nick Nevern,Tom Burke
tt0087901,Perfect Strangers,crime,A hit-man tries to seduce the mother of a child who witnessed his most recent kill.,Larry Cohen,Anne Carlisle,Brad Rijn,John Woehrle
tt0035854,The Falcon Strikes Back,crime,"\"Tom Lawrence, who has inherited his brother's sobriquet of \"\"The Falcon","\"\" is framed for the theft of war bonds and murder.\"",/name/nm0229424/,"",""
tt0177898,The Last Seduction II,crime,Femme fatal/con artist Bridget Gregory travels to Barcelona and targets another businessman to scam him of his money while a relentless private investigator tries to track her down.,Terry Marcel,Joseph Pilato,David Gilliam,Joan Severance
tt2953762,"I, Olga Hepnarova",crime,"Based on the true life of Olga Hepnarová, a young Czechoslovak woman who became a rampage killer in 1973.","Petr Kazda, 
Tomás Weinreb",Michalina Olszanska,Martin Pechlát,Klára Melísková
tt8591260,Inside Game,crime,This critically acclaimed and award-winning movie is the untold true story of the 2007 betting scandal that rocked the NBA involving referee Tim Donaghy and two people connected to organized crime.,Randall Batinkoff,Izzy Batinkoff,Betsy Beutler,Johnny Calabro
