movie_id,movie_name,genre,description,director,actor1,actor2,actor3
tt0033038,Seven Sinners,romance,"Banished from various U.S. protectorates in the Pacific, a saloon entertainer uses her femme-fatale charms to woo politicians, navy personnel, gangsters, riff-raff, judges and a ship's doctor in order to achieve her aims.",Tay Garnett,Marlene Dietrich,John Wayne,Albert Dekker
tt0902348,The Waiting Room,romance,"Two complete strangers, Anna and Stephen, are brought together by chance by an elderly man who waits for his wife on a station platform. Their fateful meeting acts as a catalyst for them to...                See full summary »",Roger Goldby,Anne-Marie Duff,Frank Finlay,Rupert Graves
tt0060430,The Tall Women,romance,Seven women are the only survivors of an Apache attack on a wagon train. They must cross the desert on foot to escape the Indians who are hunting them.,"Rudolf Zehetgruber, 
Gianfranco Parolini, 
Sidney W. Pink",Anne Baxter,Maria Perschy,María Mahor
tt0040178,Bodyguard,romance,"After being fired for insubordination, homicide detective Mike Carter is hired as bodyguard by the owner of a local meat-packing plant where a meat inspector has been murdered.",Richard Fleischer,Lawrence Tierney,Priscilla Lane,Phillip Reed
tt7030194,A Walk with Grace,romance,"A modern-day prodigal son returns to his hometown in Ohio to face the life he left behind. By confronting his broken past, he rediscovers his faith and reconnects with his first love, Grace.",Nick Kellis,Ashley Bratcher,Max Shulaw,Chase Miller
tt11963006,Relative,romance,"As various members of the Frank family come together for a college graduation party in Chicago, they find their bonds being tested, and strengthened, in surprising ways.",Michael Glover Smith,Wendy Robie,Francis Guinan,Cameron Scott Roberts
tt4132190,The Babymoon,romance,"\"In an unsteady relationship, a husband tries to impress his pregnant wife with a \"\"babymoon\"\" vacation to the most exotic",Instagram-worthy country on the planet,"is undergoing a political revolution.\"","",""
tt21847254,Listy do M. 5,romance,"Wojciech, who does not feel the ubiquitous joyful atmosphere, meets someone who changes his holiday plans. In turn, Karina and Szczepan get embroiled in a fight for an inheritance that may ...                See full summary »",Lukasz Jaworski,Piotr Adamczyk,Violetta Arlak,Mateusz Banasiuk
tt1504319,Road to Nowhere,romance,A young filmmaker gets wrapped up in a crime while shooting his new project on location.,Monte Hellman,Tygh Runyan,Dominique Swain,Shannyn Sossamon
tt0337383,Vaikai is Amerikos viesbucio,romance,"Rebellious Lithuanian teenagers in early 1970s are immensely influenced by Western culture, especially Radio Luxembourg, the Rolling Stones and Woodstock. After taking part in a hippie camp at the seaside, problems start to ensue.",Raimundas Banionis,Augustas Savialis,Gabija Jaraminaite,Jurate Onaityte
tt0175777,Just a Little Harmless Sex,romance,A husband gets a BJ after giving a woman in need a ride. The cops turn up and she's a hooker. His wife evicts him and two friends solace him - ditto the wife. The six end up at a night club. Forgive?,Rick Rosenthal,Alison Eastwood,Rachel Hunter,Lauren Hutton
tt0036135,The Man in Grey,romance,"After a brutish, hedonistic Marquis marries a pretty young Clarissa to act as a 'brood sow,' he begins an affair with her friend who plots to take her place.",Leslie Arliss,Margaret Lockwood,James Mason,Phyllis Calvert
tt0342689,Levottomat 3 - kun mikään ei riitä,romance,"Jonna, successful ad executive with husband Niklas and two small children, leads a double life. She is constantly on the lookout for quick casual sex. When she meets Aleksi, things start going awry in her personal and professional life.",Minna Virtanen,Mi Grönlund,Nicke Lignell,Jasper Pääkkönen
tt0111602,Venus in Furs,romance,Two people with help of some friends explore their sexuality.,"Victor Nieuwenhuijs, 
Maartje Seyferth",Anne van de Ven,André Arend van de Noord,Raymond Thiry
tt2222550,1920: Evil Returns,romance,"Set in Shimla, a local painter discovers that the woman he loves is possessed by a vengeful spirit, who wants him dead.",Bhushan Patel,Vicky Ahuja,Tia Bajpai,Tarakesh Chauhan
tt15408952,Unsung Hero,romance,"When Vietnam veteran, Wayne Elliot, discovers his own child is heading down a destructive path similar to his own past, he must gain inspiration from a timeless story in order to win her back from a life of devastation.",Robin Maxwell,Levi Smith,Gregory Allen Tiberius,Alberto Gayoso
tt2361746,Haraamkhor,romance,"A selfish, manipulative schoolteacher takes advantage of a schoolgirl's vulnerability to gratify his dark, narcissistic desires.",Shlok Sharma,Nawazuddin Siddiqui,Shweta Tripathi,Trimala Adhikari
tt10622410,Dreamy Eyes,romance,"The movie tells the one-sided love story of a young man, Ngan, for his girlfriend from childhood, Ha Lan.",Victor Vu,Trúc Anh,Tran Nghia,Tran Phong
tt15850582,My Perfect Wedding,romance,"Trisha has obsessed over her wedding since childhood, but now she's stuck between the man she wants, the man who wants her, and the man she chose.",Gregory Alan Williams,Erica Hubbard,Omar Gooding,Gregory Alan Williams
tt0117296,Perfect Love,romance,"Anatomy of a murder. Christophe has murdered Frédérique, his lover. He's in his 20s, an entrepreneur who likes to pick up chicks with his misogynist friend Philippe; she's in her 30s, a ...                See full summary »",Catherine Breillat,Isabelle Renauld,Francis Renaud,Laura Saglio
tt0108144,Sir,romance,"Bombay-based Professor Amar Verma lives a middle-class lifestyle with his wife, Shobha, and 6 year old son, Kunal. When a gang-war breaks out between Veljibhai and Chhapan Tikle alias Jimmy...                See full summary »",Mahesh Bhatt,Naseeruddin Shah,Pooja Bhatt,Atul Agnihotri
tt0157460,Chitchor,romance,Geeta ends up with two suitors after her father goes to bring home a prospective groom and mistakenly picks up the wrong man.,Basu Chatterjee,Amol Palekar,Zarina Wahab,Vijayendra Ghatge
tt4737772,All She Wrote,romance,"When Aaron, an ex-fighter, turns to music after years of being knocked around and left with permanent mental disabilities, falls for Jana, an off-centered Bulgarian immigrant living in New ...                See full summary »",Niki Iliev,Gary Dourdan,James Tumminia,Niki Iliev
tt0042052,Woman in Hiding,romance,"After her father is killed in an accident, mill heiress Deborah Chandler marries the plant manager, Selden Clark, but his motives are suspicious.",Michael Gordon,Ida Lupino,Stephen McNally,Howard Duff
tt3584390,Seattle Road,romance,Two young artists use love as a safety net against the fear and pain in their lives in order to propel them deeper into their art.,Ryan David,Kelly Lynch,Maximillian Roeg,Julia Voth
tt2191394,ATM: Er Rak Error,romance,"Sua (Ter - Chantavit Dhnasevi) and Jib (Ice - Preechaya Pongthananikorn) are like any other couple in the world, with one exception: for the past 5 years they have kept their relationship ...                See full summary »",Mez Tharatorn,Chantavit Dhanasevi,Preechaya Pongthananikorn,Anna Chuancheun
tt10540150,1st Rank Raju,romance,"A studious and obedient youngster follows his father's advice and memories all his study material to achieve the first rank in his academic career, but will he be equipped to succeed in the real world as well?",Naresh Kumar,Ananth,Aryan,Basha
tt0085371,Covergirl,romance,"A moderately successful fashion model meets a wealthy entrepreneur who's determined to make her a superstar by controlling every aspect of her personal and professional life, but she's strong-minded and resistant to his methods.",Jean-Claude Lord,Jeff Conaway,Irena Ferris,Cathie Shirriff
tt14536762,Field Notes on Love,romance,Follows a guy who is dumped by his girlfriend with nontransferable tickets for a romantic train. He finds another girl willing to go with him. What started as a convenient arrangement soon turns into something more.,"Dove Cameron, 
Jordan Fisher","","",""
tt1883160,The Visitor,romance,"Cibrâil, a young policeman, is living happily with his girlfriend in Berlin. He is well integrated in society despite his Turkish background. One day his girlfriend's cousin comes to stay and Cibrâil's life is turned upside down.",Tor Iben,Sinan Hancili,Engin Sert,Martina Hesse
tt0056681,We Joined the Navy,romance,"\"This is the story of the riotous, romantic, exciting, astonishing and highly entertaining adventures of Lieutenant Commander \"\"Bodger\"\" Badger",R.N. (Kenneth More). An exceptionally likeable fellow,"a shining honesty.\"","",""
tt0286672,Haqeeqat,romance,"After her husband, Ravi Malhotra, is killed, Sudha lives the life of a widow with her brother, Mahesh, and Bhabhi, Kamini. A new tenant, Ajay, comes to her rescue when she is molested by ...                See full summary »",Kuku Kohli,Ajay Devgn,Tabu,Aruna Irani
tt6488382,Double Mints,romance,"When one Mitsuo Ichikawa hears from another Mitsuo Ichikawa, who was a school-mate of his and also a senior and a mentor he learns that the caller is not only a thug, but has also murdered ...                See full summary »",Eiji Uchida,Yasushi Fuchikami,Wataru Ichinose,Shunpei Kawagoishi
tt0039110,Without Reservations,romance,"En route to Hollywood, an author becomes smitten with a marine, though he is unaware of her celebrity status and is critical of her best-selling novel.",Mervyn LeRoy,Claudette Colbert,John Wayne,Don DeFore
tt0795371,Dirty Laundry,romance,"\"A modern-day prodigal son story with a twist. It follows Patrick, a magazine writer, who seems to have the \"\"perfect life","\"\" until one day",Maurice Jamal,"",""
tt0413879,Cake,romance,A travel writer (Graham) who begrudgingly assumes control of her father's wedding magazine finds the new experience might just change her take on love.,Nisha Ganatra,Heather Graham,David Sutcliffe,Taye Diggs
tt6659876,La sincérité,romance,"This is the story of three men in their 40s, confronted with their limits and three younger women who are usurping the old order. They are all gathered under the sun in Ardèche to shoot a film that will not happen.",Charles Guérin Surville,Jeanne Damas,Charles Pépin,Manon Palmer
tt3417764,Love Addict,romance,"A womanizing attorney is unable to have sex after a hypnotherapy session to quit smoking goes awry and he seeks help from one of his clients, an uptight psychiatrist, who teaches him that there is more to women than just sex.",Charis Orchard,Alyshia Ochse,Courtney Stodden,Candace Kita
tt17292614,My Best Friend's Breakfast,romance,"Xiang Weixin, a 17-year-old high school sophomore, regards eating as the most important and most healing thing in life. The first time she met her senior Tao Youquan was in the school's ...                See full summary »",Du Zheng Zhe,Eric Chou,Moon Lee,Jean Ho
tt0196811,Olga,romance,"Based upon the true story of Olga Benário, the German-born wife of Brazilian communist leader Luís Carlos Prestes. During the dictatorship of Getúlio Vargas (1930-1945) she was arrested and...                See full summary »",Jayme Monjardim,Camila Morgado,Caco Ciocler,Luís Melo
tt5999588,Aroused by Gymnopedies,romance,"Commissioned by Japan's Nikkatsu Studio to commemorate the 45th anniversary of its 'roman porno' period, the piece focuses on the has-been director who gets a variety of loose women of ...                See full summary »",Isao Yukisada,Sumire Ashina,Itsuji Itao,Shô Nishino
tt6484056,The Beauty Inside,romance,A man tries to stay connected to the woman he loves after waking up in a different person's body every day.,Emilia Clarke,"","",""
tt13102440,Play Back,romance,"Karthik is an investigative crime reporter from 2019, while Sujatha is from 1993. Karthik knows about her difficulties and he tries to change her future by changing the incidents from her past.",Hari Prasad Jakka,Dinesh Tej,Ananya Nagalla,Arjun Kalyan
tt0023880,Chance at Heaven,romance,An ambitious mechanic is tempted to desert his wonderful girlfriend when a silly but rich debutante falls for him.,William A. Seiter,Ginger Rogers,Joel McCrea,Marian Nixon
tt0303243,Happy Times,romance,"Zhao is an aging bachelor who hasn't been lucky in love. Thinking he has finally met the woman of his dreams, Zhao leads her to believe he is wealthy and agrees to a wedding far beyond his ...                See full summary »",Yimou Zhang,Lifan Dong,Benshan Zhao,Dong Jie
tt0067840,Tere Mere Sapne,romance,"Dr. Anand Kumar attains his degree in medicine and re-locates to a small village to assist the local doctors there. Upon arrival, he is met by the ailing Dr. Prasad and his wife, and hired ...                See full summary »",Vijay Anand,Dev Anand,Mumtaz Askari,Mahesh Kaul
tt1252329,Redwoods,romance,An unfulfilled gay man in a stagnant relationship finds his life changed forever when he meets a struggling writer visiting the Redwoods Country.,David Lewis,Matthew Montgomery,Tad Coughenour,Caleb Dorfman
tt9068272,First Lady,romance,"Katherine Morales, a woman not married to the President, runs for First Lady, but she winds up getting a better proposal than she ever expected. First Lady is a classic romantic comedy with...                See full summary »",Nina May,Nancy Stafford,Corbin Bernsen,Stacey Dash
tt0161446,Club Wild Side,romance,"A couple try to save their marriage, while their houseguest discovers her sexuality.",Lawrence Lanoff,Sage Kirkpatrick,Matt Fling,James Horan
tt5593416,Peach Girl,romance,"Momo Adachi is a female high school student. She appears to be a wild girl due to her tan skin and dyed hair, but she is a actually naive and sweet student. Since her days in middle school,...                See full summary »",Kôji Shintoku,Kei Inoo,Mizuki Yamamoto,Mackenyu
tt0452931,AV,romance,Students decide to make porn films so they can sleep with an actress.,Ho-Cheung Pang,Wong You-nam,Lawrence Chou,Derek Tsang
tt2261547,5 Hour Friends,romance,A lifelong womanizer gets a taste of his own medicine.,Theo Davies,Tom Sizemore,Kimberlin Brown,Musetta Vander
tt0036363,The Sky's the Limit,romance,"Flying Tiger Fred Atwell sneaks away from his famous squadron's personal appearance tour and goes incognito for several days of leave. He quickly falls for photographer Joan Manion, ...                See full summary »",Edward H. Griffith,Fred Astaire,Joan Leslie,Robert Benchley
tt0041179,The Big Wheel,romance,"A brash young midget car race driver lives in the shadow of his famous father, a drunken womanizer, who was killed in an accident years earlier.",Edward Ludwig,Mickey Rooney,Thomas Mitchell,Michael O'Shea
tt8060408,Brother of the Year,romance,Jane lives with her brother Chut with her being the only one doing everything around the house. But Chut will need to learn to take care of himself when Jane is about to get married and move to Japan,Witthaya Thongyooyong,Sunny Suwanmethanont,Urassaya Sperbund,Manasaporn Chanchalerm
tt0059063,Man Is Not a Bird,romance,"A love romance between older, respectable engineer that came in the industrial town to do some expert job and young hairdresser in whose house he stayed in and the consequences of that ...                See full summary »",Dusan Makavejev,Milena Dravic,Janez Vrhovec,Eva Ras
tt4105700,Holiday Breakup,romance,A young couple breaks up and faces the prospect of the holidays turning into one long pity party. Their solution: pretend they're still together.,Temple Mathews,Manon Mathews,Shawn Roe,Katie Leclerc
tt14865506,Kinou nani tabeta?,romance,Shiro Kakei lives with his boyfriend Kenji Yabuki. Shiro works as an attorney and cooks well. He is meticulous and also thrifty. Kenji is a hairdresser with a good personality.,Kazuhito Nakae,Hidetoshi Nishijima,Seiyô Uchino,Kôji Yamamoto
tt0100990,"I, the Worst of All",romance,"This fact-based film examines the life of Sor Juana Inés de la Cruz (Assumpta Serna), a Roman Catholic nun from Mexico City who, in the midst of the Spanish Inquisition, established herself...                See full summary »",María Luisa Bemberg,Assumpta Serna,Dominique Sanda,Héctor Alterio
tt0337631,The Boys & Girl from County Clare,romance,"In 1965, Jimmy McMahon and his group of Liverpudlians plot to win the annual céilí music competition in Ireland.",John Irvin,Colm Meaney,Bernard Hill,Shaun Evans
tt0320394,Sajan,romance,Ashok comes from a business family and lives a very wealthy lifestyle. One day while perusing newspapers he comes across an article which claims that he is to marry a dancer named Rajni. ...                See full summary »,Mohan Segal,Asha Parekh,Manoj Kumar,Om Prakash
tt12234316,The Private Eye,romance,"The life of private eye, Mort Madison, is spiraling downward, when a beguiling, slightly familiar woman hires him for his most unusual case.",Jack Cook,Matt Rife,Clare Grant,Elliot
tt2917646,No Breathing,romance,A gifted swimmer rediscovers his talent by entering a competition against his long-time rival.,Yong-sun Jo,Lee Jong-Suk,Seo In-Guk,Yuri Kwon
tt0376182,Shaktiman,romance,"Businessman Rai Bahadur Laxmi Narayan lives a wealthy lifestyle in Bombay along with his wife, Lakshmi. Although they have been married for several years, they have no children. While on a ...                See full summary »",K.C. Bokadia,Ajay Devgn,Karisma Kapoor,Mukesh Khanna
tt0347316,Kasiping,romance,Add a Plot,Augusto Salvador,Diana Zubiri,Halina Perez,Rodel Velayo
tt0142431,Khamoshi,romance,Tale of a female nurse trying to maintain a balance between her professional life and her emotions who falls victim to the natural feeling of love and compassion when a person takes care of another person.,Asit Sen,Rajesh Khanna,Waheeda Rehman,Nasir Hussain
tt0019109,Lonesome,romance,"Two lonely people in the big city meet and enjoy the thrills of an amusement park, only to lose each other in the crowd after spending a great day together. Will they ever see each other again?",Pál Fejös,Barbara Kent,Glenn Tryon,Fay Holderness
tt0252084,My Prostitute Love,romance,"Halil is an honest greengrocer with an ordinary life. One day his friends take him to a local night club where he meets a beautiful hostess, Sabiha. The two fall in love. Little does Sabiha know about Halil's life before they met.",Lütfi Akad,Türkan Soray,Izzet Günay,Ayfer Feray
tt8228906,"Little Nights, Little Love",romance,"Sato is 27 years old, lives in the northern prefecture of Sendai and is single. He is searching for the spark and explosion that will change his life and give him love and romance.",Rikiya Imaizumi,Haruma Miura,Mikako Tabe,Yûma Yamoto
tt0470715,Like a Brother,romance,"Sebastien is a small town boy who moves to Paris and begins to explore the gay night life there. When a friend from back home calls to announce he's coming to Paris, Sebastien confronts some unrequited feelings.","Bernard Alapetite, 
Cyril Legann",Benoît Delière,Johnny Amaro,Thibault Boucaux
tt0348662,Kucch To Hai,romance,"\"Indian film-makers have now come up with their very own \"\"I Know What You Did Last Summer'",a story centering around a College Professor,"and hides her body in the ...                See full summary »\"","",""
tt0050192,The Big Land,romance,Alan Ladd stars as a Kansas cattle rancher battling the elements and corrupt cattle buyers to build a railroad spur to the Rio Grande just after the United States' Civil War.,Gordon Douglas,Alan Ladd,Virginia Mayo,Edmond O'Brien
tt0041827,Roughshod,romance,"Three escaped convicts, planning revenge, search for rancher Clay Phillips who, on the way to Sonora with a few horses, stops to help four saloon girls stranded by the roadside.",Mark Robson,Robert Sterling,Gloria Grahame,Claude Jarman Jr.
tt0100650,Night Sun,romance,"Young nobleman Baron Sergio Giuramondo, after discovering that his bride-to-be was the king's mistress, leaves Naples in disgust to become a monk. But his quest for perfect solitude is ...                See full summary »","Paolo Taviani, 
Vittorio Taviani",Julian Sands,Charlotte Gainsbourg,Massimo Bonetti
tt0037769,Her Highness and the Bellboy,romance,A bellboy at a swanky New York hotel starts to ignore his girlfriend after meeting a beautiful European princess.,Richard Thorpe,Hedy Lamarr,Robert Walker,June Allyson
tt23032876,Golden Influencer,romance,"A wealthy 20-something influencer, loses financial support from her parents and takes a job at a homeless shelter for the wrong reasons. However, she soon discovers the true meaning of influence.",Shari Rigby,Jason Burkey,Rebecca Koon,Matt Borlenghi
tt0057178,In the Cool of the Day,romance,"After he mends a marital rift between a vacationing young couple, the bored, fragile wife falls hopelessly in love with the husband's ex-colleague who is married to a long-suffering and ...                See full summary »",Robert Stevens,Peter Finch,Jane Fonda,Angela Lansbury
tt3322898,Baby Steps,romance,"Danny, a Taiwanese-American man, and his partner Tate long to have a baby, but the complex world of international surrogacy is further complicated by Danny's well-meaning but extremely ...                See full summary »",Barney Cheng,Tzi Ma,Nadège August,Meera Simhan
tt0032873,One Night in the Tropics,romance,"\"Jim \"\"Lucky\"\" Moore (Allan Jones)",an insurance salesman,Steve (Robert Cummings): a 'love insurance policy',"",""
tt0044907,Les Miserables,romance,A parole violator in early 19th Century France is relentlessly pursued and persecuted by an obsessive policeman.,Lewis Milestone,Michael Rennie,Robert Newton,Debra Paget
tt0078054,Beauty and the Beast,romance,"In this gothic rendition of the classic fairy tale, a merchant's youngest daughter is held prisoner by a mysterious winged beast.",Juraj Herz,Zdena Studenková,Vlastimil Harapes,Václav Voska
tt0157044,Sitcom,romance,"The adventures of an upper-class suburban family abruptly confronted with the younger brother's discovery of his homosexuality, the elder sister's suicide attempt and how much do you ...                See full summary »",François Ozon,Évelyne Dandry,François Marthouret,Marina de Van
tt0305220,Ang kabit ni Mrs. Montero,romance,"Cal Montero is paralyzed from the waist down and goes to his hacienda in Negros for physical therapy, where Annie, his therapist, works on his joints and may have designs on replacing his wife, Gail.","Peque Gallaga, 
Lore Reyes",Edu Manzano,Patricia Javier,Gardo Versoza
tt0048613,Shree 420,romance,"When a young man from a small town decides to make it big in a city, he faces several challenges.",Raj Kapoor,Nargis,Raj Kapoor,Nadira
tt0464071,Sillunu Oru Kaadhal,romance,"A happily married man faces an emotional conflict, when his past lover comes back into his life.",Obeli N. Krishna,Suriya,Jyotika,Bhoomika Chawla
tt0025699,Randy Rides Alone,romance,"Jailed for murders he didn't commit, Randy escapes only to stumble into the den of the real murderers.",Harry L. Fraser,John Wayne,Alberta Vaughn,George 'Gabby' Hayes
tt0026424,The Good Fairy,romance,A naive girl just out of a cloistered orphanage finds that being a 'good fairy' to strangers makes life awfully complicated.,William Wyler,Margaret Sullavan,Herbert Marshall,Frank Morgan
tt1520888,Gabi on the Roof in July,romance,"An ambitious painter on the verge of a big break confronts his moral decay when his idealist, hell-raising, younger sister comes to stay with him in New York City for the summer.",Lawrence Michael Levine,Sophia Takal,Lawrence Michael Levine,Brooke Bloom
tt1861340,Günah Keçisi,romance,"Famous porn star Sahin K decides to quit porn film business and go back to his original country Turkey from Berlin, Germany. But his dangerous producer Luka doesn't like this action cause ...                See full summary »",Cenk Ozakinci,Sahin Yilmaz,San Bingöl,Ferdi Kurtuldu
tt5475078,Aami Shudhu Cheyechhi Tomay,romance,"Abhi (Ankush Hazra), son of a rich business man loves Bhoomika (Subhasree Ganguly) since childhood. Though people think him as a spoilt brat, but actually he is a good person by heart. He ...                See full summary »","Ananya Mamun, 
Ashok Pati",Meghla Mukta,Naznin Alam,Pijush Bandyopadhyay
tt5002872,Sweet Boy,romance,"Nack is a 17 year old boy whose life focuses only on studying. Stepping into the last year of high school, he begins to feel lonely and pressured. As graduation and entrance examination ...                See full summary »","Niroon Limsomwong, 
Sathanapong Limwongthong",Wachirawit Ruangwiwat,Natchakal Reungrong,Thanwa Heffels
tt6805354,Gabriel and the Mountain,romance,"Before entering a prestigious American university, Gabriel Buchmann decided to travel the world for one year, his backpack full of dreams. After ten months on the road, he arrived in Kenya ...                See full summary »",Fellipe Barbosa,João Pedro Zappa,Caroline Abras,Alex Alembe
tt8974368,Promise of Pisa,romance,"The story of a Dutch-Moroccan boy who tries to survive at an elite music academy in posh Amsterdam South, while his brother is in prison. Based on the novel by Mano Bouzamour.",Norbert ter Hall,Nadia Abdelouafi,Aziz Akazim,Mostafa Benkerroum
tt0036636,Belle of the Yukon,romance,"In the Yukon mining town of Malemute, saloon owner John Calhoun and an assortment of shady characters are after the bags of gold dust the miners deposit in the new bank managed by Calhoun himself.",William A. Seiter,Randolph Scott,Gypsy Rose Lee,Dinah Shore
tt11260886,The Christmas Dance,romance,"Traumatized by her past, Christmas is not at the top of Sarah's list this time of year. However, waltzing through life's unexpected emergencies, she is taught the Christmas Dance.",Michael Arcell,Brady Amaya,Richard Karn,Katherine Kelly Lang
tt22457506,Mere Husband Ki Biwi,romance,Add a Plot,Mudassar Aziz,Rakul Preet Singh,Bhumi Pednekar,Paresh Rawal
tt4103470,Mistrust,romance,"Having no commitments and never being vulnerable, Veronica enjoys being a mistress. She comes to realize her best friend holds the key to her heart and is the only one capable of extracting her emotions.",Shane Stanley,Jane Seymour,Parker Stevenson,Nia Peeples
tt0057371,Nurse on Wheels,romance,Quietly competent young Joanna moves with her scatterbrain mother to a country village to take up her first job as District Nurse. She soon overcomes the suspicion of her patients used to ...                See full summary »,Gerald Thomas,Juliet Mills,Ronald Lewis,Joan Sims
tt2043880,Lost in Paradise,romance,"Khoi, a naive twenty-year-old, travels to Ho Chi Minh City from the countryside to begin a new life. It's his first time in the big city and he's looking for a place to live. He befriends ...                See full summary »",Ngoc Dang Vu,Manh Hai Luong,Vinh Khoa Ho,Linh Son Nguyen
tt1565069,A Thousand Kisses Deep,romance,An unsettling drama that cinematically captures and recreates the psycho-analytic experience.,Dana Lustig,Stuart Martin,David Warner,Dougray Scott
tt8170902,Qué León,romance,A love story between a couple with the same last name but very different social statuses.,Frank Perozo,Christine Marzano,Clarissa Molina,Celines Toribio
tt0038354,Beware of Pity,romance,"A man asks a pretty young woman for a dance and discovers that she has been paralyzed in a fall from a horse and can't walk. Taking pity on her, he begins spending more and more time with ...                See full summary »",Maurice Elvey,Lilli Palmer,Albert Lieven,Cedric Hardwicke
tt0405866,The Bridesmaid,romance,A hard-working young man meets and falls in love with his sister's bridesmaid. He soon finds out how disturbed she really is.,Claude Chabrol,Benoît Magimel,Laura Smet,Aurore Clément
tt0040665,On an Island with You,romance,"While shooting on location in the South Pacific, a movie star is pursued by a handsome Naval officer who is convinced she is the girl for him.",Richard Thorpe,Esther Williams,Peter Lawford,Ricardo Montalban
tt2719868,Last Summer,romance,"Two high school sweethearts, Luke and Jonah, spend their final months together over the course of a long, quiet summer in the rural South--a world of baseball, bicycles, church and green ...                See full summary »",Mark Thiedeman,Deb Lewis,Samuel Pettit,Sean Rose
tt0833561,Woh Lamhe ...,romance,"Based upon the life of actress Parveen Babi, this film describes the life of schizophrenic actress Sana Azim and the love of her life: Aditya Garewal.",Mohit Suri,Kangana Ranaut,Shiney Ahuja,Shaad Randhawa
tt0159995,Angel's Dance,romance,A young hitman is asked to prove himself by killing an innocent woman.,David L. Corley,Jim Belushi,Sheryl Lee,Kyle Chandler
tt0860454,MP3: Mera Pehla Pehla Pyaar,romance,"Delhi-based Rohan Sood lives a wealthy lifestyle along with his businessman dad, Shekhar, and mom, Renu. He attends St. Lawrence High School and is friendly with Vasu, Sudhir and Javed, and...                See full summary »",Robbie Grewal,Menekka Arora,Sarthak Bhasin,Sagar Chawla
tt0423382,Tjenare kungen,romance,A story about a young girl who leaves her hometown to pursue her dream of becoming a famous punk artist.,Ulf Malmros,Josefin Neldén,Cecilia Wallin,Malin Morgan
tt2057445,No Other Woman,romance,"Furniture supplier Ram (Derek Ramsay) is happily married to Charmaine (Cristine Reyes). One day, Ram lands a big client, a new luxury resort. But he needs the help of Kara (Anne Curtis), ...                See full summary »",Ruel S. Bayani,Anne Curtis,Derek Ramsay,Cristine Reyes
tt6445396,You Choose!,romance,"Juliette is totally incapable of making up her mind about anything, so even at 40 she still asks her father and her two best friends to choose everything for her. When her love life crosses...                See full summary »",Eric Lavaine,Alexandra Lamy,Arnaud Ducret,Jamie Bamber
tt1720263,The Green,romance,"Michael Gavin and his partner Daniel trade the rat race of New York City for the idyllic charm of the Connecticut shoreline, with hopes of a simpler life and time for Michael to finish his ...                See full summary »",Steven Williford,Jason Butler Harner,Cheyenne Jackson,Illeana Douglas
tt4994718,Kocan Kadar Konus: Dirilis,romance,A girl tries to manage the demands of her traditional family's wishes and her own as she embarks on a journey to marry the love of her life,Kivanç Baruönü,Ezgi Mola,Murat Yildirim,Nevra Serezli
tt2529256,The Girl from Nagasaki,romance,"A modern day tale that starts with young Madame Butterfly emerging from the ashes of the atomic bomb in Nagasaki. A subtle meshing of reality and fantasy brings to the screen a visual orgy of modern ballet, opera and narrative film-making.","Michel Comte, 
Ayako Yoshida",Mariko Wordell,Edoardo Ponti,Paulina Semionova
tt0174728,"Tiffany, i agriogata tou erota",romance,Jenny is sent to the Greek Islands by her magazine in order to find next month's cover girl. While on an island she meets Nikos and the 2 share an intimate day and night together. Nikos' ...                See full summary »,"Ilias Mylonakos, 
Vangelis Fournistakis",Anna Zarni,Herbert Hofer,Claire Williams
tt0046446,Torch Song,romance,A tough but unhappy Broadway star re-evaluates her life when she crosses paths with a blind pianist.,Charles Walters,Joan Crawford,Michael Wilding,Gig Young
tt12725760,Love in a Bottle,romance,"Two people in two different countries, both in quarantine during lockdown time, have a love affair through Facetime- but how viable is a relationship that might as well be just a fantasy?",Paula van der Oest,Hannah Hoekstra,James Krishna Floyd,""
tt0217575,Izbiracica,romance,"A filmed stage play based on Kosta Trifkovic's novel about a mischievous girl who, with her female cousin, makes fun of the whole bunch of her admirers.","Dimitrije Djurkovic, 
Marijan Vajda",Ziza Stojanovic,Stevan Salajic,Milica Radakovic
tt21066772,Un Novio para Mamá,romance,Three girls seek a boyfriend for their mom to loosen a bit from her grasp.,Roberto Angel Salcedo,Paloma Almonte,Christian Alvarez,María Boyero
tt8986808,Monsters.,romance,"A long time married couple comes to decide within 24 hours, through encounters with strangers, that letting go might be their biggest proof of love.",Marius Olteanu,Judith State,Cristian Popa,Alexandru Potocean
tt0065723,Five Bloody Graves,romance,"A former Civil War soldier returns to take revenge from a Yaqui chief who killed his wife in the marriage night. Death plays with both men, plus gun-runners and gold-runners, as her emissaries on Earth, to do a large harvest of souls.",Al Adamson,Robert Dix,Scott Brady,Jim Davis
tt0036275,Presenting Lily Mars,romance,"Small-town Indiana girl Lily Mars dreams to be a stage actress. She begs visiting Broadway producer John Thornway for a role but he dismisses her as an amateur. She follows him to New York and worms her way into his show, and his heart.",Norman Taurog,Judy Garland,Van Heflin,Fay Bainter
tt0320097,Hum Kisi Se Kum Nahin,romance,"Munna Bhai, a dreaded Mumbai gangster, falls in love with a young woman named Komal. Things go hilariously awry when Munna sets out to marry her and has to fight off Dr. Rastogi, her brother, and Raja, her vagabond boyfriend.",David Dhawan,Amitabh Bachchan,Sanjay Dutt,Asad Aleem
