movie_id,movie_name,genre,description,director,star
tt0050722,The Monster That Challenged the World,horror,Giant mollusk monsters attack California.,Arnold Laven,"Tim Holt, 
Audrey Dalton, 
Hans Conried, 
Barbara Darrow"
tt1183276,The Horde,horror,"An end of the world battle between gangsters, cops and zombies.","Yannick Dahan, 
Benjamin Rocher","Claude Perron, 
Jean-Pierre Martins, 
Eriq Ebouaney, 
Aurélien Recoing"
tt0892899,Outpost,horror,"In war-torn Eastern Europe, a mysterious businessman hires a group of mercenaries on a routine mission to protect him not knowing of the long-hidden secret that lies there.",Steve Barker,"Ray Stevenson, 
Julian Wadham, 
Richard Brake, 
Paul Blair"
tt20426646,Apokawixa,horror,"A group of Warsaw high school graduates, sick and tired of lockdowns and online schooling, decide to head to the seaside for a party to remember.",Xawery Zulawski,"Mikolaj Kubacki, 
Waleria Gorobets, 
Monika Mikolajczak, 
Mariusz Urbaniec"
tt0096936,Blades,horror,"Somewhere in New Jersey, a killer lawnmower stalks a small town's golf course.",Thomas R. Rondinella,"Robert North, 
Jeremy Whelan, 
Victoria Scott, 
Holly Stevenson"
tt7527682,The Origin,horror,"In the Old Stone Age, a disparate gang of early humans band together in search of a new land. But when they suspect a malevolent, mystical, being is hunting them down, the clan are forced to confront a danger they never envisaged.",Andrew Cumming,"Safia Oakley-Green, 
Chuku Modu, 
Kit Young, 
Iola Evans"
tt0230169,Ed Gein,horror,"The story of Ed Gein, who dug up the corpses of over a dozen women and made things out of their remains before finally shooting two people to death and butchering their bodies like beef sides.",Chuck Parello,"Steve Railsback, 
Carrie Snodgress, 
Carol Mansell, 
Sally Champlin"
tt0095483,Lady Terminator,horror,"The spirit of an ancient evil queen posesses the body of a young anthropological student, who then goes on a murderous rampage.",H. Tjut Djalil,"Barbara Anne Constable, 
Christopher J. Hart, 
Claudia Angelique Rademaker, 
Joseph P. McGlynn"
tt4401006,Eat Locals,horror,"Facing difficult times and with their glory days long gone, the eight undisputed British vampire overlords gather up for their semi-centennial meeting. However, before the break of dawn, there will be blood. And corpses. Lots of them.",Jason Flemyng,"Freema Agyeman, 
Adrian Bower, 
Roman Clark, 
Billy Cook"
tt7867360,Abduction,horror,"Quinn steps out of a park fountain in Vietnam with no recollection of who he is or where he came from. As he wanders through the city, piecing together clues to his past, he is relentlessly pursued by mysteriously dangerous figures.",Ernie Barbarash,"Scott Adkins, 
Andy On, 
Truong Ngoc Anh, 
Lily Ji"
tt9109306,The Final Wish,horror,"After the death of his father, Aaron returns home to help his grief-stricken mother and to confront his past. Going through his dad's belongings, he comes across a mysterious item that is more than it seems.",Timothy Woodward Jr.,"Lin Shaye, 
Michael Welch, 
Melissa Bolona, 
Spencer Locke"
tt0080768,Virus: The End,horror,"After a virus devastates the global human population, survivors in Antarctica desperately try to find a cure and save the human race.",Kinji Fukasaku,"Masao Kusakari, 
Tsunehiko Watase, 
Isao Natsuyagi, 
Shin'ichi Chiba"
tt2733258,The Strange Color of Your Body's Tears,horror,"Returning home from a business trip to discover his wife missing, a man delves deeper and deeper into a surreal kaleidoscope of half-baked leads, seduction, deceit, and murder. Does anyone in the building know something?","Hélène Cattet, 
Bruno Forzani","Klaus Tange, 
Ursula Bedena, 
Joe Koener, 
Birgit Yew"
tt1925493,Random Acts of Violence,horror,A pair of comic book writers begin to notice scary similarities between the character they created and horrific real-life events.,Jay Baruchel,"Jesse Williams, 
Jordana Brewster, 
Jay Baruchel, 
Simon Northwood"
tt0082812,Night School,horror,Who's been decapitating the innocent girls at a local night school? The police are baffled.,Ken Hughes,"Leonard Mann, 
Rachel Ward, 
Drew Snyder, 
Joseph R. Sicari"
tt0223268,Faust,horror,"A man sells his soul to the devil to gain superpowers and avenge his girlfriend's brutal murder. When he realizes that the price is the soul of his new love interest, he turns on the devil.",Brian Yuzna,"Mark Frost, 
Isabel Brook, 
Jennifer Rope, 
Jeffrey Combs"
tt0087798,Night Train to Terror,horror,God and Satan are on a train discussing the fate of three individuals. The stories of the people in question are told in a trio of very strange vignettes. One involves an insane asylums ...                See full summary »,"John Carr, 
Phillip Marshak, 
Tom McGowan, 
Jay Schlossberg-Cohen, 
Gregg G. Tallas","Barbara Wyler, 
Jamie Scoggin, 
Stacey Lyons, 
Linda Maderas"
tt0068448,Daughters of Satan,horror,An antique dealer living in Manila falls victim to an ancient Satanic curse--the result of his wife joining a coven. Seeking help from a his wife's psychiatrist and local historian they try to solve the curse before the coven kills him.,Hollingsworth Morse,"Tom Selleck, 
Barra Grant, 
Tani Guthrie, 
Paraluman"
tt1891923,The Hoarder,horror,"A young woman enters an underground storage facility, where she soon finds herself trapped and stalked by a killer.",Matt Winn,"Mischa Barton, 
Robert Knepper, 
Emily Atack, 
Andrew Buckley"
tt15169036,Blood Harvest,horror,A family moves back to a farm in the mother's hometown. One of the children is a clairvoyant and along with his sister they start to unravel secrets that have happened on the farm.,Danny LeGare,"Jason London, 
Robert LaSardo, 
Eva Hamilton, 
Chelsea Vale"
tt7316576,30 Miles from Nowhere,horror,"When five college pals return to rural Wisconsin for their estranged friend's funeral, what begins as an uneasy reunion becomes a terrifying fight for survival.",Caitlin Koller,"Carrie Preston, 
Rob Benedict, 
Seana Kofoed, 
Marielle Scott"
tt14118246,Lobo Feroz,horror,"A detective on trail of a suspected child killer, was arrested for the crime, but was allowed to walk free after a clerical error. The detective enlists the mother of the murdered child to exact a justice the legal system can't provide.",Gustavo Hernández,"Adriana Ugarte, 
Luna Fulgencio, 
Javier Gutiérrez, 
Rubén Ochandiano"
tt3560148,"Fear, Inc.",horror,A horror junkie and his friends sign up with a company that brings their customer's greatest fears to life.,Vincent Masciale,"Lucas Neff, 
Caitlin Stasey, 
Christopher Rodriguez Marquette, 
Stephanie Drake"
tt15096796,Monster Family 2,horror,"To free Baba Yaga and Renfield from the clutches of Monster Hunter Mila Starr, the Wishbone Family once more transforms into a Vampire, Frankenstein's Monster, a Mummy and a Werewolf. Aided...                See full summary »",Holger Tappe,"Emily Carey, 
Jason Isaacs, 
Rainer Fritzsche, 
Bernhard Völger"
tt2420756,Night of the Wolf,horror,"When deadly beasts attack from the forest, it is up to a grizzled veteran to uncover what the residents of a secluded retirement community are hiding.",Adrian Garcia Bogliano,"Nick Damici, 
Ethan Embry, 
Lance Guest, 
Erin Cummings"
tt9135260,Dark Light,horror,A woman returns to her family home and discovers it to be inhabited by monsters.,Padraig Reynolds,"Jessica Madsen, 
Opal Littleton, 
Ed Brody, 
Kristina Clifford"
tt0112625,Candyman: Farewell to the Flesh,horror,The Candyman arrives in New Orleans and sets his sights on a young woman whose family was ruined by the immortal killer years before.,Bill Condon,"Tony Todd, 
Kelly Rowan, 
Caroline Barclay, 
Michael Bergeron"
tt0085159,Amityville 3-D,horror,"A reporter moves into the Amityville house in defiance of the supernatural events connected to it, and finds everyone around him besieged by the evil manifestations which are connected to a demonic presence in the basement.",Richard Fleischer,"Tony Roberts, 
Tess Harper, 
Robert Joy, 
Candy Clark"
tt0053611,Attack of the Giant Leeches,horror,"A backwoods game warden and a local doctor discover that giant leeches are responsible for disappearances and deaths in a local swamp, but the local police don't believe them.",Bernard L. Kowalski,"Ken Clark, 
Yvette Vickers, 
Jan Shepard, 
Michael Emmet"
tt9735758,Get Duked!,horror,"An anarchic, hip-hop inspired comedy that follows four city boys on a wilderness trek as they try to escape a mysterious huntsman.",Ninian Doff,"Lewis Gribben, 
Rian Gordon, 
Viraj Juneja, 
Jonathan Aris"
tt3369624,Killer Rack,horror,"Comedy about a woman suffering from low self esteem who gets breast enhancement surgery, unaware that her surgeon worships H.P. Lovecraft's elder gods, and the surgery is part of a diabolical plot to rule the world.",Gregory Lamberson,"Jessica Zwolak, 
Debbie Rochon, 
Paul McGinnis, 
Michael Thurber"
tt4677924,Woodshock,horror,"A haunted young woman spirals in the wake of profound loss, torn between her fractured emotional state and the reality-altering effects of a potent cannabinoid drug.","Kate Mulleavy, 
Laura Mulleavy","Kirsten Dunst, 
Joe Cole, 
Pilou Asbæk, 
Steph DuVall"
tt0093800,Psychos in Love,horror,"A strip-joint owner and a manicurist find that they have many things in common, the foremost being that they are psychotic serial killers. They fall in love and are happy being the family ...                See full summary »",Gorman Bechard,"Carmine Capobianco, 
Patti Chambers, 
Carla Bragoli, 
Carrie Gordon"
tt7350614,Head Count,horror,A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.,Elle Callahan,"Isaac Jay, 
Jay Lee, 
Ashleigh Morghan, 
Bevin Bru"
tt15331908,Fork,horror,Multiple award winning writer and director John Wolfe brings you his newest creation Fork. Mammon a fallen angel seeks redemption by torturing the wicked on earth to try and regain his place next to his father.,John Wolfe,"Tim Curry, 
Anthony Head, 
Britt Baron, 
Tamer Hassan"
tt0014142,The Hunchback of Notre Dame,horror,"In 15th-century Paris, the brother of the archdeacon plots with the gypsy king to foment a peasant revolt. Meanwhile, a freakish hunchback falls in love with the gypsy queen.",Wallace Worsley,"Lon Chaney, 
Patsy Ruth Miller, 
Norman Kerry, 
Kate Lester"
tt0100156,Mirror Mirror,horror,"A teenage girl begins receiving black magic power through an antique mirror that drips blood, not realizing the mirror is controlled by demonic forces.",Marina Sargenti,"Karen Black, 
Yvonne De Carlo, 
William Sanderson, 
Rainbow Harvest"
tt11053476,Sound of Violence,horror,A young killer experiences intense pleasure whenever she hears the sound of human pain.,Alex Noyer,"Jasmin Savoy Brown, 
Lili Simmons, 
James Jagger, 
Tessa Munro"
tt0083310,Wacko,horror,"\"Thirteen years after the \"\"Lawnmower Killer\"\" killed her sister","high school student Mary Graves and obsessed detective Dick Harbinger are on the lookout for the killer to reappear during the annual Halloween Pumpkin Prom.\"",/name/nm0163990/
tt6816388,The Dustwalker,horror,"One by one the residents of a small, isolated town become infected by an insidious bug that turns them into violent, indiscriminate killing machines.",Sandra Sciberras,"Jolene Anderson, 
Stef Dawson, 
Richard Davies, 
Cassandra Magrath"
tt22029804,Mangkujiwo 2,horror,Mystery of the mysterious death of Tjokro Kusumo. Tjokro Kusumo and Brotoseno were enemies who fought over the loji pusaka until the two of them harbored grudges against each other.,Azhar Kinoi Lubis,"Yasamin Jasem, 
Djenar Maesa Ayu, 
Sujiwo Tejo, 
Karina Suwandhi"
tt2781516,Wolfcop,horror,"As a series of strange and violent events begin to occur, an alcoholic policeman realizes that he has been turned into a werewolf as part of a larger plan.",Lowell Dean,"Leo Fafard, 
Amy Matysio, 
Sarah Lind, 
Corinne Conley"
tt0093974,"Silent Night, Deadly Night Part 2",horror,"The now-adult Ricky talks to a psychiatrist about how he became a murderer after his brother, Billy, died, which leads back to Mother Superior.",Lee Harry,"Eric Freeman, 
James Newman, 
Elizabeth Kaitan, 
Jean Miller"
tt0059792,Planet of the Vampires,horror,"After landing on a mysterious planet, a team of astronauts begin to turn on each other, swayed by the uncertain influence of the planet and its strange inhabitants.",Mario Bava,"Barry Sullivan, 
Norma Bengell, 
Ángel Aranda, 
Evi Marandi"
tt16540514,Deep Fear,horror,"Paris, the Eighties. Three students decide to celebrate their graduation with a visit of the Paris catacombs. When they discover the legendary 717 Bunker. Little do they know it's not the only thing Nazi soldiers have left behind them.",Grégory Beghin,"Blaise Afonso, 
Olivier Bony, 
Toussaint Colombani, 
Léone François-Janssens"
tt0780583,Flight of the Living Dead,horror,"A mad scientist is transferring a dead woman in a freezer with an armed guard on a plane to Paris. After slight turbulence, the freezer breaks down and she awakens, turns into a zombie, and infects all on board.",Scott Thomas,"David Chisum, 
Kristen Kerr, 
Kevin J. O'Connor, 
Richard Tyson"
tt0335121,Godsend,horror,"A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor, but bizarre things start to happen several years after his rebirth.","Frank M. Calo, 
Nick Hamm","Robert De Niro, 
Greg Kinnear, 
Rebecca Romijn, 
Cameron Bright"
tt0435528,Whisper,horror,Sinister things begin happening to kidnappers who are holding a young boy for ransom in a remote cabin.,Stewart Hendler,"Jennifer Shirley, 
Blake Woodruff, 
Michael Rooker, 
Josh Holloway"
tt0218088,Cemetery of Terror,horror,"On Halloween, a group of medical students steal the corpse a serial killer from a morgue and raise him from the dead, inadvertently putting themselves and a group of young neighborhood children in danger.",Rubén Galindo Jr.,"Hugo Stiglitz, 
José Gómez Parcero, 
Bety Robles, 
Leo Villanueva"
tt22206922,Three Blind Mice,horror,"Abi is going cold turkey, her family have taken her to a cabin in the woods so she is away from the city. However, little do they know, The Three Blind Mice is more than just a fairy tale.. And they may be next up on the menu.",Pierre B,"May Kelly, 
Lila Lasso, 
Danielle Ronald, 
Karl Hughes"
tt2737926,Always Watching: A Marble Hornets Story,horror,"\"A small town news team discovers a box of video tapes where a faceless figure dressed in a dark suit, haunts and torments a family... slowly driving them insane. Soon after, they realize that the \"\"Operator\"\" has begun to stalk them as well.\"",James Moran,"Alexandra Breckenridge, 
Christopher Rodriguez Marquette, 
Jake McDorman, 
Doug Jones"
tt6138228,Downrange,horror,"Stranded at the side of the road after a tire blowout, a group of friends become targets for an enigmatic sniper.",Ryûhei Kitamura,"Kelly Connaire, 
Stephanie Pearson, 
Rod Hernandez, 
Anthony Kirlew"
tt0051786,It! The Terror from Beyond Space,horror,"The first manned expedition to Mars is invaded by an unknown life form, which stows away on the rescue ship.",Edward L. Cahn,"Marshall Thompson, 
Shirley Patterson, 
Kim Spalding, 
Ann Doran"
tt0089060,The Dungeonmaster,horror,"A demonic wizard challenges a modern-day computer programmer to a battle of technology vs. sorcery, with the programmer's girlfriend as the prize.","David Allen, 
Charles Band, 
John Carl Buechler, 
Steven Ford, 
Peter Manoogian, 
Ted Nicolaou, 
Rosemarie Turko","Jeffrey Byron, 
Richard Moll, 
Leslie Wing, 
Gina Calabrese"
tt9288740,Dear David,horror,"A man is haunted by the ghost of a boy named David, who is trying to kill him.",John McPhail,"Justin Long, 
Augustus Prew, 
Andrea Bang, 
Rachel Wilson"
tt15426246,In Isolation,horror,"Four friends wanted to get away from it all for a birthday celebration in a remote country house, but when a mysterious injured man turns up on their doorstep telling tales of a city ...                See full summary »",Alexey Meets,"Davina Reeves, 
Maria Abramova, 
Darya Avratinskaya, 
Kira Cahill"
tt19705884,Good Boy,horror,"Christian - a millionaire heir, meets Sigrid - a young student, on a dating app. They hit it off quickly, but there's only one problem: Christian lives with Frank, a man who dresses up and constantly acts like a dog.",Viljar Bøe,"Gard Løkke, 
Katrine Lovise Øpstad Fredriksen, 
Amalie Willoch Njaastad, 
Viljar Bøe"
tt3528756,The Incident,horror,"Two parallel stories about characters trapped in illogical endless spaces: two brothers and a detective locked on an infinite staircase, and a family locked on an infinite road - for a very long time.",Isaac Ezban,"Raúl Méndez, 
Magda Brugengheim, 
Humberto Busto, 
Erick Trinidad Camacho"
tt7981492,Sabrina,horror,A toy manufacturer and his wife are terrorized by a demon after their orphaned niece tries to call her late mother's spirit.,Rocky Soraya,"Luna Maya, 
Christian Sugiono, 
Sara Wijayanto, 
Jeremy Thomas"
tt0048215,It Came from Beneath the Sea,horror,"A giant, radioactive octopus rises from the Philippine Trench to terrorize the North American Pacific Coast.",Robert Gordon,"Kenneth Tobey, 
Faith Domergue, 
Donald Curtis, 
Ian Keith"
tt1312221,Frankenstein,horror,"Based on the novel and universal movie of the same name, a determined scientist and his assistant are able to finish his work: giving life to the dead. Proud of his achievement, things go ...                See full summary »","",""
tt0071391,Dark Places,horror,A scheming couple plot to conceal a hidden cache of stolen money from its rightful owner. The only problem is that the house in which they plan to hide it is haunted.,Don Sharp,"Christopher Lee, 
Joan Collins, 
Herbert Lom, 
Jane Birkin"
tt6490930,Project Ithaca,horror,"A group of strangers awaken aboard an alien spacecraft. Divided they will die. Together, they can find a way home.",Nicholas Humphries,"James Gallanders, 
Deragh Campbell, 
Daniel Fathers, 
Caroline Raynaud"
tt8180482,9,horror,"When forces within and beyond this world conspire to snatch his son away, a father resolves to do whatever it takes to protect him.",Jenuse Mohamed,"Prithviraj Sukumaran, 
Wamiqa Gabbi, 
Alok, 
Prakash Raj"
tt0339736,The Evil Within,horror,"A lonely, mentally handicapped boy befriends his reflection in an antique mirror. This demonic creature orders him to go on a murderous rampage to kill the people he loves most.",Andrew Getty,"Sean Patrick Flanery, 
Dina Meyer, 
Frederick Koehler, 
Michael Berryman"
tt2404738,Witching and Bitching,horror,"A gang of armed robbers finds a safe haven in a secluded village crammed with witches--only to encounter the bizarre, the unexpected, and the occult. Can they save themselves, and the rest of the world from the next witch apocalypse?",Álex de la Iglesia,"Hugo Silva, 
Mario Casas, 
Pepón Nieto, 
Carolina Bang"
tt0081229,Night of the Demon,horror,"An anthropologist and his students attempt to track down a Bigfoot responsible for a rash of violent murders, only to uncover something even more sinister.",James C. Wasson,"Michael Cutt, 
Joy Allen, 
Bob Collins, 
Jody Lazarus"
tt10675136,Hell House LLC III: Lake of Fire,horror,"The Abaddon Hotel will once again be open to the public. Russell Wynn has taken his audience-interactive show, Insomnia, into the abandoned hotel that is rumored to be haunted.",Stephen Cognetti,"Gabriel Chytry, 
Elizabeth Vermilyea, 
Sam Kazzi, 
Theodore Bouloukos"
tt2345613,Leprechaun: Origins,horror,Not related to the previous Leprechaun films. Two young couples backpacking through Ireland discover that one of Ireland's most famous legends is a terrifying reality.,Zach Lipovsky,"Dylan Postl, 
Stephanie Bennett, 
Andrew Dunbar, 
Melissa Roxburgh"
tt7208564,Blood Fest,horror,"Fans flock to a festival celebrating the most iconic horror movies, only to discover that the charismatic showman behind the event has a diabolical agenda.",Owen Egerton,"Robbie Kay, 
Jacob Batalon, 
Seychelle Gabriel, 
Barbara Dunkelman"
tt6302164,Game of Death,horror,Kill or be killed is the golden rule of the Game of Death. Sucks for seven millennials who ignored that rule. Now each one's head will explode unless they kill someone. Will they turn on ...                See full summary »,"Sebastien Landry, 
Laurence Morais-Lagace","Sam Earle, 
Victoria Diamond, 
Emelia Hellman, 
Catherine Saindon"
tt1426352,Amer,horror,"As a young girl Ana was a rebellious child. She was also tormented by images of death and a shadowy, ominous figure in black. Now an adult, she is once again tormented by shadowy, other-worldly forms.","Hélène Cattet, 
Bruno Forzani","Cassandra Forêt, 
Charlotte Eugène Guibeaud, 
Marie Bos, 
Biancamaria D'Amato"
tt13323118,The Wasteland,horror,"The tranquil lives of a family isolated from the rest of society are disturbed by a terrifying creature, testing the ties that bind them together.",David Casademunt,"Inma Cuesta, 
Roberto Álamo, 
Logan Hannan, 
Asier Flores"
tt8804580,Attack of the Unknown,horror,A SWAT team transporting a vicious crime syndicate boss must fight their way out of a county detention center during a catastrophic alien invasion.,Brandon Slagle,"Richard Grieco, 
Jolene Andersen, 
Douglas Tait, 
Robert LaSardo"
tt0070116,Successive Slidings of Pleasure,horror,"A cult erotic drama from the perverse imagination of Alain Robbe-Grillet, SUCCESSIVE SLIDINGS OF PLEASURE delves into the twisted mind of a young woman suspected in the stabbing death of her roommate Nora.",Alain Robbe-Grillet,"Anicée Alvina, 
Olga Georges-Picot, 
Michael Lonsdale, 
Jean Martin"
tt15445270,The Lost Boys,horror,Revival of the 1987 feature that follows two brothers who discover that the new town they just moved in is occupied by vampires.,Jonathan Entwistle,"Jaeden Martell, 
Noah Jupe, 
Charlene Amoia"
tt0095063,Dream Demon,horror,"A young woman about to be married begins having terrifying dreams about demons. When she wakes, however, the demons are real and begin to commit gruesome murders.",Harley Cokeliss,"Jemma Redgrave, 
Kathleen Wilhoite, 
Timothy Spall, 
Jimmy Nail"
tt0076649,The Beast in Heat,horror,"A beautiful, nefarious senior female SS officer/doctor creates a genetic, mutant human hybrid; the beast is a, squat, mongoloid hyper-sexually-driven fiend which she uses to torture and molest female prisoners while get fellow Nazis watch.",Luigi Batzella,"Macha Magall, 
Gino Turini, 
Edilio Kim, 
Xiro Papas"
tt7453138,Her Name Was Christa,horror,"\"Stephen is a socially awkward, middle aged telemarketer and is desperately alone. At the suggestion of Nick, a co-worker, he goes out into the night to find a prostitute for \"\"The Girlfriend...                See full summary »\"",James L. Edwards,"Shianne Daye, 
James L. Edwards, 
Drew Fortier, 
Rick Jermain"
tt0055230,Night Tide,horror,A young sailor falls in love with a mysterious woman performing as a mermaid at the local carnival. He soon comes to suspect the girl might be a real mermaid who draws men to watery deaths during the full moon.,Curtis Harrington,"Dennis Hopper, 
Linda Lawson, 
Gavin Muir, 
Luana Anders"
tt8657270,F.E.A.R.,horror,"When a terrifying pathogen is released, one family will fight to save their children against a band of marauders, hellbent on revenge.","Geoff Reisner, 
Jason Tobias","Marci Miller, 
Jason Tobias, 
Danny Ruiz, 
Cece Kelly"
tt4725842,Girls with Balls,horror,"After their van breaks down in the middle of nowhere, the women of a volleyball team must fight for their lives against a group of degenerate hunters.",Olivier Afonso,"Artus, 
Manon Azem, 
Louise Blachère, 
Tiphaine Daviot"
tt0076884,Hotel Fear,horror,"A mother and her daughter run a hotel during the late stages of WWII. The mother suddenly dies, and the daughter finds herself alone with her sleazy guests.",Francesco Barilli,"Luc Merenda, 
Leonora Fani, 
Francisco Rabal, 
Jole Fierro"
tt18671742,BEYOND THE RESONATOR,horror,"In this sequel to THE RESONATOR: MISKATONIC U, the malevolent inter-dimensional machine is still channeling monsters, but this time things get even more complicated with the arrival of mad med student Herbert West and his dreaded reagent",William Butler,"Josh Cole, 
Michael Paré, 
Dane Oliver, 
Nathan Blair"
tt0046907,Devil Girl from Mars,horror,"An uptight, leather-clad female alien, armed with a ray gun and accompanied by a menacing robot, comes to Earth to collect Earth's men as breeding stock.",David MacDonald,"Hugh McDermott, 
Hazel Court, 
Peter Reynolds, 
Adrienne Corri"
tt5936492,The Witch in the Window,horror,"When Simon brings his twelve-year-old son, Finn, to rural Vermont to help flip an old farmhouse, they encounter the malicious spirit of Lydia, a previous owner. And now with every repair they make, she's getting stronger.",Andy Mitton,"Arija Bareikis, 
Alex Draper, 
Charlie Tacker, 
Carol Stanzione"
tt6403680,Bloody Muscle Body Builder in Hell,horror,"Trapped inside a haunted house, a body builder must save himself from a gruesome ghost hell-bent on revenge.",Shinichi Fukazawa,"Shinichi Fukazawa, 
Masaaki Kai, 
Masahiro Kai, 
Aki Tama Mai"
tt0127919,Tale of the Mummy,horror,"Centuries ago, under the sands of ancient Egypt, a Prince was buried and his tomb eternally cursed so that no man would ever again suffer from his evil ways. But hundreds of years later on ...                See full summary »",Russell Mulcahy,"Jason Scott Lee, 
Louise Lombard, 
Sean Pertwee, 
Lysette Anthony"
tt0085918,Mausoleum,horror,"A 10 year-old girl, mourning the death of her mother, becomes possessed by a demon who has been preying on her female ancestors for centuries. Years later, the demon starts to take over, both mentally and physically.",Michael Dugan,"Marjoe Gortner, 
Bobbie Bresee, 
Norman Burton, 
Maurice Sherbanee"
tt3333870,Antibirth,horror,"In a desolate community full of drug-addled Marines and rumors of kidnapping, a wild-eyed stoner named Lou wakes up after a wild night of partying with symptoms of a strange illness and ...                See full summary »",Danny Perez,"Natasha Lyonne, 
Chloë Sevigny, 
Meg Tilly, 
Mark Webber"
tt0275067,Wendigo,horror,"George is a high-strung professional photographer who is starting to unravel from the stress of his work with a Manhattan advertising agency. Needing some time away from the city, George, ...                See full summary »",Larry Fessenden,"Patricia Clarkson, 
Jake Weber, 
Erik Per Sullivan, 
John Speredakos"
tt0098412,Sundown: The Vampire in Retreat,horror,Reclusive vampires lounge in a lonely American town. They wear sun cream to protect themselves. A descendant of Van Helsing arrives with hilarious consequences.,Anthony Hickox,"David Carradine, 
Morgan Brittany, 
Bruce Campbell, 
Jim Metzler"
tt0075113,Queen Kong,horror,"A female film crew journeys to Africa where a giant ape, Queen Kong, falls in love with the crew's male star.",Frank Agrama,"Robin Askwith, 
Rula Lenska, 
Valerie Leon, 
Roger Hammond"
tt0098502,The Toxic Avenger Part III: The Last Temptation of Toxie,horror,"Toxie finds he has nothing to do as a superhero, as he has ridden his city of evil. He decides to go to work for a major corporation, which he discovers may be the evilest of all his adversaries.","Michael Herz, 
Lloyd Kaufman","Ron Fazio, 
Phoebe Legere, 
John Altamura, 
Rick Collins"
tt0104808,Maniac Cop 3: Badge of Silence,horror,"A priest practicing the Voodoo arts resurrects Matt Cordell, who takes his badge and comes back from the dead to do his bidding.","William Lustig, 
Joel Soisson","Robert Davi, 
Robert Z'Dar, 
Caitlin Dulany, 
Gretchen Becker"
tt1543459,War Games,horror,Seven friends travel to the countryside to play war in the woods. They stumble upon three paranoid and sadistic ex-soldiers.,Cosimo Alemà,"Stephanie Chapman-Baker, 
Neil Linpow, 
Andrew Harwood Mills, 
Monika Miles"
tt0093589,My Demon Lover,horror,A homeless street musician becomes a demon when sexually aroused.,Charlie Loventhal,"Scott Valentine, 
Michele Little, 
Robert Trebor, 
Gina Gallego"
tt0059821,The Tomb of Ligeia,horror,A man's obsession with his dead wife drives a wedge between him and his new bride.,Roger Corman,"Vincent Price, 
Elizabeth Shepherd, 
John Westbrook, 
Derek Francis"
tt1958043,The Houses October Built,horror,Five friends are stalked by a group of mysterious and disturbed individuals while on a road trip looking for the ultimate haunted house attraction.,Bobby Roe,"Brandy Schaefer, 
Zack Andrews, 
Bobby Roe, 
Mikey Roe"
tt13835046,Aquarium of the Dead,horror,A scientific accident causes sea creatures in an aquarium to become zombies.,Glenn Miller,"Vivica A. Fox, 
Eva Ceja, 
D.C. Douglas, 
Erica Duke"
tt0093227,Howling III,horror,"A female werewolf runs away from her family, and falls in love with a man who works in the movie business, while a sociologist who studies these creatures is looking for proof of their existence.",Philippe Mora,"Barry Otto, 
Max Fairchild, 
Imogen Annesley, 
Dagmar Bláhová"
tt6222286,Perfect,horror,"Garrett, an emotionally-troubled young man, is sent to a clinic, whispering soothing promises of perfection. By planting characteristics directly into his own body, he's relieved of his dark visions, but pays the price for purity of mind.",Eddie Alcazar,"Garrett Wareing, 
Courtney Eaton, 
Tao Okamoto, 
Maurice Compte"
tt0081457,Scared to Death,horror,"An ex-cop, now working as a hack novelist, is called out of retirement to help investigate a string of deaths that appear to be the work of a serial killer but soon are revealed to be the ...                See full summary »",William Malone,"John Stinson, 
Diana Davidson, 
David Moses, 
Toni Jannotta"
tt13998454,The Leech,horror,A devout priest welcomes a struggling couple into his house at Christmas time. What begins as a simple act of kindness quickly becomes the ultimate test of faith once the sanctity of his home is jeopardized.,Eric Pennycoff,"Jeremy Gardner, 
Graham Skipper, 
Taylor Zaudtke, 
Rigo Garay"
tt10309552,12 Hour Shift,horror,Bodies start to pile up when a drug-user nurse and her cousin try to find a replacement kidney for an organ trafficker.,Brea Grant,"Angela Bettis, 
Julianne Dowler, 
Tom DeTrinis, 
Nikea Gamby-Turner"
tt0087998,The Deadly Spawn,horror,"Alien creatures invade a small town and four teenagers, along with a young boy, attempt to escape from them.",Douglas McKeown,"Charles George Hildebrandt, 
Tom DeFranco, 
Richard Lee Porter, 
Jean Tafler"
tt0101309,Alligator II: The Mutation,horror,A giant alligator makes a city lake his new feeding ground and must be stopped before he breaks out into the surroundings.,Jon Hess,"Joseph Bologna, 
Dee Wallace, 
Richard Lynch, 
Woody Brown"
tt10009030,Snatchers,horror,"After status-obsessed teen Sara has sex for the first time, she wakes up the next day nine months pregnant-with an alien.","Stephen Cedars, 
Benji Kleiman","Mary Nepi, 
Gabrielle Elyse, 
J.J. Nolan, 
Austin Fryberger"
tt21109552,Gangnam Zombie,horror,"Citizens from upscale Gangnam in Seoul start experiencing unusual and terrifying symptoms, devolving into inhuman creatures, leaving only a few survivors with the possibility to make it out alive.",Soo Sung Lee,"Il-Joo Ji, 
Ji-Yeon Park, 
Kyoung-Hoon Jo, 
Min Choi"
tt2071491,Jurassic Shark,horror,"When an oil company unwittingly unleashes a prehistoric shark from its icy prison, the Jurassic killer maroons a group of thieves and beautiful young female college students on an abandoned island.",Brett Kelly,"Emanuelle Carriere, 
Christine Emes, 
Celine Filion, 
Angela Parent"
